fixture_id,fixture_referee,fixture_date,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,home_rank,home_elo,away_rank,away_elo
187499,,2010-09-18,,Stade Auguste-Bonal (Montbéliard),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 6,115,Sochaux,https://media-4.api-sports.io/football/teams/115.png,True,84,Nice,https://media-4.api-sports.io/football/teams/84.png,False,4,0,1,0,4,0,92,1578.23901367,68,1642.47314453
187502,,2010-09-19,,Stadium Nord Lille Métropole (Villeneuve d'Ascq),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 6,79,Lille,https://media-4.api-sports.io/football/teams/79.png,True,108,Auxerre,https://media-4.api-sports.io/football/teams/108.png,False,1,0,0,0,1,0,18,1768.18676758,33,1721.06665039
187504,,2010-09-19,,Stade Jacques Chaban-Delmas (Bordeaux),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 6,78,Bordeaux,https://media-4.api-sports.io/football/teams/78.png,True,80,Lyon,https://media-4.api-sports.io/football/teams/80.png,False,2,0,0,0,2,0,29,1731.24499512,12,1791.99731445
187510,,2010-09-25,,Stade Municipal du Ray (Nice),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 7,84,Nice,https://media-4.api-sports.io/football/teams/84.png,False,94,Rennes,https://media-4.api-sports.io/football/teams/94.png,True,1,2,1,1,1,2,76,1626.46948242,37,1705.75415039
187505,,2010-09-25,,Stade de l'Abbé Deschamps (Auxerre),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 7,108,Auxerre,https://media-4.api-sports.io/football/teams/108.png,0,102,Nancy,https://media-4.api-sports.io/football/teams/102.png,0,2,2,2,2,2,2,35,1715.87060547,87,1603.38500977
187506,,2010-09-25,,Stade Michel d'Ornano (Caen),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 7,88,Caen,https://media-4.api-sports.io/football/teams/88.png,0,78,Bordeaux,https://media-4.api-sports.io/football/teams/78.png,0,0,0,0,0,0,0,81,1615.47949219,26,1742.31152344
187507,,2010-09-25,,Stade Yves Allainmat - Le Moustoir (Lorient),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 7,97,Lorient,https://media-4.api-sports.io/football/teams/97.png,True,91,Monaco,https://media-4.api-sports.io/football/teams/91.png,False,2,1,1,1,2,1,46,1671.51135254,47,1669.89904785
187508,,2010-09-25,,Stade Vélodrome (Marseille),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 7,81,Marseille,https://media-4.api-sports.io/football/teams/81.png,True,115,Sochaux,https://media-4.api-sports.io/football/teams/115.png,False,2,1,1,0,2,1,14,1781.49975586,90,1594.24267578
187513,,2010-09-26,,Stadium Municipal (Toulouse),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 7,96,Toulouse,https://media-4.api-sports.io/football/teams/96.png,0,79,Lille,https://media-4.api-sports.io/football/teams/79.png,0,1,1,0,1,1,1,48,1669.49890137,16,1773.3828125
187516,,2010-10-02,,Stade Jacques Chaban-Delmas (Bordeaux),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 8,78,Bordeaux,https://media-4.api-sports.io/football/teams/78.png,True,97,Lorient,https://media-4.api-sports.io/football/teams/97.png,False,1,0,1,0,1,0,25,1740.92773438,45,1677.77111816
187518,,2010-10-02,,Stade Marcel Picot (Tomblaine),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 8,102,Nancy,https://media-4.api-sports.io/football/teams/102.png,False,80,Lyon,https://media-4.api-sports.io/football/teams/80.png,True,2,3,0,1,2,3,83,1608.39416504,17,1775.76000977
187519,,2010-10-02,,Stade Auguste-Bonal (Montbéliard),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 8,115,Sochaux,https://media-4.api-sports.io/football/teams/115.png,True,116,Lens,https://media-4.api-sports.io/football/teams/116.png,False,3,0,2,0,3,0,91,1591.73132324,90,1594.2611084
187520,,2010-10-02,,Stade Nungesser (Valenciennes),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 8,105,Valenciennes,https://media-4.api-sports.io/football/teams/105.png,True,88,Caen,https://media-4.api-sports.io/football/teams/88.png,False,2,1,2,0,2,1,66,1649.36560059,80,1616.92626953
187524,,2010-10-03,,Stade de la Route de Lorient (Rennes),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 8,94,Rennes,https://media-4.api-sports.io/football/teams/94.png,True,96,Toulouse,https://media-4.api-sports.io/football/teams/96.png,False,3,1,1,0,3,1,35,1713.91711426,51,1670.32128906
187522,,2010-10-03,,Stadium Nord Lille Métropole (Villeneuve d'Ascq),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 8,79,Lille,https://media-4.api-sports.io/football/teams/79.png,True,82,Montpellier,https://media-4.api-sports.io/football/teams/82.png,False,3,1,2,1,3,1,19,1769.08337402,49,1671.94226074
187528,,2010-10-16,,Stade Vélodrome (Marseille),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 9,81,Marseille,https://media-4.api-sports.io/football/teams/81.png,True,102,Nancy,https://media-4.api-sports.io/football/teams/102.png,False,1,0,1,0,1,0,16,1779.1348877,88,1602.69335938
187525,,2010-10-16,,Stade de l'Abbé Deschamps (Auxerre),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 9,108,Auxerre,https://media-4.api-sports.io/football/teams/108.png,False,78,Bordeaux,https://media-4.api-sports.io/football/teams/78.png,True,0,1,0,1,0,1,37,1714.04296875,24,1745.82739258
187527,,2010-10-16,,Stade Michel d'Ornano (Caen),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 9,88,Caen,https://media-4.api-sports.io/football/teams/88.png,0,91,Monaco,https://media-4.api-sports.io/football/teams/91.png,0,0,0,0,0,0,0,81,1611.33654785,62,1651.08300781
187529,,2010-10-16,,Stade de la Mosson (Montpellier),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 9,82,Montpellier,https://media-4.api-sports.io/football/teams/82.png,True,115,Sochaux,https://media-4.api-sports.io/football/teams/115.png,False,2,0,2,0,2,0,51,1666.109375,87,1602.77319336
187534,,2010-10-17,,Stade de Gerland (Lyon),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 9,80,Lyon,https://media-4.api-sports.io/football/teams/80.png,True,79,Lille,https://media-4.api-sports.io/football/teams/79.png,False,3,1,2,0,3,1,15,1781.46081543,17,1774.91638184
187532,,2010-10-17,,Stade Yves Allainmat - Le Moustoir (Lorient),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 9,97,Lorient,https://media-4.api-sports.io/football/teams/97.png,True,105,Valenciennes,https://media-4.api-sports.io/football/teams/105.png,False,2,1,2,1,2,1,46,1672.87145996,59,1654.95532227
187531,,2010-10-17,,Stade Félix Bollaert (Lens),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 9,116,Lens,https://media-4.api-sports.io/football/teams/116.png,0,94,Rennes,https://media-4.api-sports.io/football/teams/94.png,0,0,0,0,0,0,0,95,1583.21936035,34,1721.49804688
187536,,2010-10-23,,Stade Félix Bollaert (Lens),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 10,116,Lens,https://media-4.api-sports.io/football/teams/116.png,True,84,Nice,https://media-4.api-sports.io/football/teams/84.png,False,1,0,0,0,1,0,92,1589.10253906,71,1633.32397461
187537,,2010-10-23,,Stade Louis II. (Monaco),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 10,91,Monaco,https://media-4.api-sports.io/football/teams/91.png,False,105,Valenciennes,https://media-4.api-sports.io/football/teams/105.png,True,0,2,0,1,0,2,56,1656.1685791,57,1653.12097168
187538,,2010-10-23,,Stade Marcel Picot (Tomblaine),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 10,102,Nancy,https://media-4.api-sports.io/football/teams/102.png,True,97,Lorient,https://media-4.api-sports.io/football/teams/97.png,False,1,0,1,0,1,0,87,1604.07678223,46,1682.81896973
187539,,2010-10-23,,Stade de la Route de Lorient (Rennes),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 10,94,Rennes,https://media-4.api-sports.io/football/teams/94.png,False,82,Montpellier,https://media-4.api-sports.io/football/teams/82.png,True,0,1,0,1,0,1,33,1723.72790527,48,1677.15014648
187541,,2010-10-23,,Stade Auguste-Bonal (Montbéliard),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 10,115,Sochaux,https://media-4.api-sports.io/football/teams/115.png,False,96,Toulouse,https://media-4.api-sports.io/football/teams/96.png,True,1,3,0,0,1,3,91,1599.84545898,58,1652.55480957
187544,,2010-10-24,,Stadium Nord Lille Métropole (Villeneuve d'Ascq),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 10,79,Lille,https://media-4.api-sports.io/football/teams/79.png,False,81,Marseille,https://media-4.api-sports.io/football/teams/81.png,True,1,3,1,0,1,3,18,1771.64489746,15,1787.4017334
187545,,2010-10-30,,Stade de l'Abbé Deschamps (Auxerre),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 11,108,Auxerre,https://media-4.api-sports.io/football/teams/108.png,True,84,Nice,https://media-4.api-sports.io/football/teams/84.png,False,2,0,1,0,2,0,34,1713.87036133,73,1625.95129395
