fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
208954,B. Dankert,UTC,2019-09-21T13:30:00+00:00,1569072600,,,716.0,Schwarzwald-Stadion,Freiburg im Breisgau,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 5,160,SC Freiburg,https://media-4.api-sports.io/football/teams/160.png,,170,FC Augsburg,https://media-4.api-sports.io/football/teams/170.png,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
208955,T. Stieler,UTC,2019-09-21T16:30:00+00:00,1569083400,,,755.0,wohninvest WESERSTADION,Bremen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 5,162,Werder Bremen,https://media-4.api-sports.io/football/teams/162.png,False,173,RB Leipzig,https://media-4.api-sports.io/football/teams/173.png,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,
208956,C. Dingert,UTC,2019-09-22T13:30:00+00:00,1569159000,,,703.0,Stadion im BORUSSIA-PARK,Mönchengladbach,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 5,163,Borussia Monchengladbach,https://media-4.api-sports.io/football/teams/163.png,True,158,Fortuna Dusseldorf,https://media-4.api-sports.io/football/teams/158.png,False,2.0,1.0,0.0,1.0,2.0,1.0,,,,
208957,M. Schmidt,UTC,2019-09-22T16:00:00+00:00,1569168000,,,709.0,Commerzbank-Arena,Frankfurt am Main,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 5,169,Eintracht Frankfurt,https://media-4.api-sports.io/football/teams/169.png,,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,,2.0,2.0,1.0,1.0,2.0,2.0,,,,
208958,B. Cortus,UTC,2019-09-23T18:30:00+00:00,1569263400,,,752.0,VOLKSWAGEN ARENA,Wolfsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 5,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,,167,1899 Hoffenheim,https://media-4.api-sports.io/football/teams/167.png,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
208959,S. Stegemann,UTC,2019-09-27T18:30:00+00:00,1569609000,,,748.0,Stadion An der Alten Försterei,Berlin,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 6,182,Union Berlin,https://media-4.api-sports.io/football/teams/182.png,False,169,Eintracht Frankfurt,https://media-4.api-sports.io/football/teams/169.png,True,1.0,2.0,0.0,0.0,1.0,2.0,,,,
208960,M. Gräfe,UTC,2019-09-28T13:30:00+00:00,1569677400,,,738.0,Red Bull Arena,Leipzig,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 6,173,RB Leipzig,https://media-4.api-sports.io/football/teams/173.png,False,174,FC Schalke 04,https://media-4.api-sports.io/football/teams/174.png,True,1.0,3.0,0.0,2.0,1.0,3.0,,,,
208961,H. Osmers,UTC,2019-09-28T13:30:00+00:00,1569677400,,,724.0,PreZero Arena,Sinsheim,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 6,167,1899 Hoffenheim,https://media-4.api-sports.io/football/teams/167.png,False,163,Borussia Monchengladbach,https://media-4.api-sports.io/football/teams/163.png,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,
208962,F. Brych,UTC,2019-09-28T13:30:00+00:00,1569677400,,,717.0,OPEL ARENA,Mainz,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 6,164,FSV Mainz 05,https://media-4.api-sports.io/football/teams/164.png,False,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
208963,R. Kampka,UTC,2019-09-28T13:30:00+00:00,1569677400,,,698.0,WWK Arena,Augsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 6,170,FC Augsburg,https://media-4.api-sports.io/football/teams/170.png,False,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,
208964,F. Zwayer,UTC,2019-09-28T13:30:00+00:00,1569677400,,,736.0,Benteler-Arena,Paderborn,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 6,185,SC Paderborn 07,https://media-4.api-sports.io/football/teams/185.png,False,157,Bayern Munich,https://media-4.api-sports.io/football/teams/157.png,True,2.0,3.0,0.0,1.0,2.0,3.0,,,,
208965,D. Aytekin,UTC,2019-09-28T16:30:00+00:00,1569688200,,,702.0,Signal-Iduna-Park,Dortmund,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 6,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,,162,Werder Bremen,https://media-4.api-sports.io/football/teams/162.png,,2.0,2.0,2.0,1.0,2.0,2.0,,,,
208966,D. Siebert,UTC,2019-09-29T13:30:00+00:00,1569763800,,,714.0,Merkur Spiel-Arena,Düsseldorf,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 6,158,Fortuna Dusseldorf,https://media-4.api-sports.io/football/teams/158.png,False,160,SC Freiburg,https://media-4.api-sports.io/football/teams/160.png,True,1.0,2.0,1.0,1.0,1.0,2.0,,,,
208967,S. Storks,UTC,2019-09-29T16:00:00+00:00,1569772800,,,731.0,RheinEnergieStadion,Köln,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 6,192,FC Koln,https://media-4.api-sports.io/football/teams/192.png,False,159,Hertha Berlin,https://media-4.api-sports.io/football/teams/159.png,True,0.0,4.0,0.0,1.0,0.0,4.0,,,,
208968,T. Stieler,UTC,2019-10-05T13:30:00+00:00,1570282200,,,700.0,Allianz Arena,München,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 7,157,Bayern Munich,https://media-4.api-sports.io/football/teams/157.png,False,167,1899 Hoffenheim,https://media-4.api-sports.io/football/teams/167.png,True,1.0,2.0,0.0,0.0,1.0,2.0,,,,
208969,M. Fritz,UTC,2019-10-05T13:30:00+00:00,1570282200,,,699.0,BayArena,Leverkusen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 7,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,,173,RB Leipzig,https://media-4.api-sports.io/football/teams/173.png,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
208970,R. Schröder,UTC,2019-10-06T11:30:00+00:00,1570361400,,,703.0,Stadion im BORUSSIA-PARK,Mönchengladbach,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 7,163,Borussia Monchengladbach,https://media-4.api-sports.io/football/teams/163.png,True,170,FC Augsburg,https://media-4.api-sports.io/football/teams/170.png,False,5.0,1.0,4.0,0.0,5.0,1.0,,,,
208971,B. Dankert,UTC,2019-10-06T13:30:00+00:00,1570368600,,,752.0,VOLKSWAGEN ARENA,Wolfsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 7,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,True,182,Union Berlin,https://media-4.api-sports.io/football/teams/182.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
208972,G. Winkmann,UTC,2019-10-06T16:00:00+00:00,1570377600,,,709.0,Commerzbank-Arena,Frankfurt am Main,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 7,169,Eintracht Frankfurt,https://media-4.api-sports.io/football/teams/169.png,,162,Werder Bremen,https://media-4.api-sports.io/football/teams/162.png,,2.0,2.0,0.0,1.0,2.0,2.0,,,,
208973,M. Petersen,UTC,2019-10-04T18:30:00+00:00,1570213800,,,694.0,Olympiastadion Berlin,Berlin,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 7,159,Hertha Berlin,https://media-4.api-sports.io/football/teams/159.png,True,158,Fortuna Dusseldorf,https://media-4.api-sports.io/football/teams/158.png,False,3.0,1.0,2.0,1.0,3.0,1.0,,,,
208974,S. Jablonski,UTC,2019-10-05T13:30:00+00:00,1570282200,,,716.0,Schwarzwald-Stadion,Freiburg im Breisgau,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 7,160,SC Freiburg,https://media-4.api-sports.io/football/teams/160.png,,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,,2.0,2.0,0.0,1.0,2.0,2.0,,,,
208975,T. Welz,UTC,2019-10-05T16:30:00+00:00,1570293000,,,741.0,VELTINS-Arena,Gelsenkirchen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 7,174,FC Schalke 04,https://media-4.api-sports.io/football/teams/174.png,,192,FC Koln,https://media-4.api-sports.io/football/teams/192.png,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
208976,P. Ittrich,UTC,2019-10-05T13:30:00+00:00,1570282200,,,736.0,Benteler-Arena,Paderborn,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 7,185,SC Paderborn 07,https://media-4.api-sports.io/football/teams/185.png,False,164,FSV Mainz 05,https://media-4.api-sports.io/football/teams/164.png,True,1.0,2.0,1.0,2.0,1.0,2.0,,,,
208977,S. Stegemann,UTC,2019-10-19T16:30:00+00:00,1571502600,,,702.0,Signal-Iduna-Park,Dortmund,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 8,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,True,163,Borussia Monchengladbach,https://media-4.api-sports.io/football/teams/163.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
208978,D. Aytekin,UTC,2019-10-19T13:30:00+00:00,1571491800,,,738.0,Red Bull Arena,Leipzig,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 8,173,RB Leipzig,https://media-4.api-sports.io/football/teams/173.png,,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
208979,C. Dingert,UTC,2019-10-18T18:30:00+00:00,1571423400,,,709.0,Commerzbank-Arena,Frankfurt am Main,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 8,169,Eintracht Frankfurt,https://media-4.api-sports.io/football/teams/169.png,True,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,False,3.0,0.0,2.0,0.0,3.0,0.0,,,,
208980,F. Brych,UTC,2019-10-19T13:30:00+00:00,1571491800,,,755.0,wohninvest WESERSTADION,Bremen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 8,162,Werder Bremen,https://media-4.api-sports.io/football/teams/162.png,,159,Hertha Berlin,https://media-4.api-sports.io/football/teams/159.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
208981,R. Hartmann,UTC,2019-10-20T16:00:00+00:00,1571587200,,,724.0,PreZero Arena,Sinsheim,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 8,167,1899 Hoffenheim,https://media-4.api-sports.io/football/teams/167.png,True,174,FC Schalke 04,https://media-4.api-sports.io/football/teams/174.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
208982,F. Zwayer,UTC,2019-10-19T13:30:00+00:00,1571491800,,,714.0,Merkur Spiel-Arena,Düsseldorf,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 8,158,Fortuna Dusseldorf,https://media-4.api-sports.io/football/teams/158.png,True,164,FSV Mainz 05,https://media-4.api-sports.io/football/teams/164.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
208983,D. Siebert,UTC,2019-10-19T13:30:00+00:00,1571491800,,,698.0,WWK Arena,Augsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 8,170,FC Augsburg,https://media-4.api-sports.io/football/teams/170.png,,157,Bayern Munich,https://media-4.api-sports.io/football/teams/157.png,,2.0,2.0,1.0,1.0,2.0,2.0,,,,
208984,M. Gräfe,UTC,2019-10-20T13:30:00+00:00,1571578200,,,731.0,RheinEnergieStadion,Köln,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 8,192,FC Koln,https://media-4.api-sports.io/football/teams/192.png,True,185,SC Paderborn 07,https://media-4.api-sports.io/football/teams/185.png,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,
208985,B. Cortus,UTC,2019-10-19T13:30:00+00:00,1571491800,,,748.0,Stadion An der Alten Försterei,Berlin,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 8,182,Union Berlin,https://media-4.api-sports.io/football/teams/182.png,True,160,SC Freiburg,https://media-4.api-sports.io/football/teams/160.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
208986,M. Fritz,UTC,2019-10-26T13:30:00+00:00,1572096600,,,700.0,Allianz Arena,München,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 9,157,Bayern Munich,https://media-4.api-sports.io/football/teams/157.png,True,182,Union Berlin,https://media-4.api-sports.io/football/teams/182.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
208987,M. Petersen,UTC,2019-10-26T16:30:00+00:00,1572107400,,,699.0,BayArena,Leverkusen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 9,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,,162,Werder Bremen,https://media-4.api-sports.io/football/teams/162.png,,2.0,2.0,1.0,1.0,2.0,2.0,,,,
208988,D. Schlager,UTC,2019-10-27T16:00:00+00:00,1572192000,,,703.0,Stadion im BORUSSIA-PARK,Mönchengladbach,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 9,163,Borussia Monchengladbach,https://media-4.api-sports.io/football/teams/163.png,True,169,Eintracht Frankfurt,https://media-4.api-sports.io/football/teams/169.png,False,4.0,2.0,2.0,0.0,4.0,2.0,,,,
208989,T. Stieler,UTC,2019-10-27T13:30:00+00:00,1572183000,,,752.0,VOLKSWAGEN ARENA,Wolfsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 9,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,,170,FC Augsburg,https://media-4.api-sports.io/football/teams/170.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
208990,M. Schmidt,UTC,2019-10-26T13:30:00+00:00,1572096600,,,694.0,Olympiastadion Berlin,Berlin,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 9,159,Hertha Berlin,https://media-4.api-sports.io/football/teams/159.png,False,167,1899 Hoffenheim,https://media-4.api-sports.io/football/teams/167.png,True,2.0,3.0,0.0,2.0,2.0,3.0,,,,
208991,F. Willenborg,UTC,2019-10-25T18:30:00+00:00,1572028200,,,717.0,OPEL ARENA,Mainz,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 9,164,FSV Mainz 05,https://media-4.api-sports.io/football/teams/164.png,True,192,FC Koln,https://media-4.api-sports.io/football/teams/192.png,False,3.0,1.0,1.0,1.0,3.0,1.0,,,,
208992,H. Osmers,UTC,2019-10-26T13:30:00+00:00,1572096600,,,716.0,Schwarzwald-Stadion,Freiburg im Breisgau,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 9,160,SC Freiburg,https://media-4.api-sports.io/football/teams/160.png,True,173,RB Leipzig,https://media-4.api-sports.io/football/teams/173.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
208993,F. Brych,UTC,2019-10-26T13:30:00+00:00,1572096600,,,741.0,VELTINS-Arena,Gelsenkirchen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 9,174,FC Schalke 04,https://media-4.api-sports.io/football/teams/174.png,,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
208994,B. Dankert,UTC,2019-10-26T13:30:00+00:00,1572096600,,,736.0,Benteler-Arena,Paderborn,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 9,185,SC Paderborn 07,https://media-4.api-sports.io/football/teams/185.png,True,158,Fortuna Dusseldorf,https://media-4.api-sports.io/football/teams/158.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
208995,T. Welz,UTC,2019-11-02T14:30:00+00:00,1572705000,,,702.0,Signal-Iduna-Park,Dortmund,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 10,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,True,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,False,3.0,0.0,0.0,0.0,3.0,0.0,,,,
208996,G. Winkmann,UTC,2019-11-02T14:30:00+00:00,1572705000,,,738.0,Red Bull Arena,Leipzig,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 10,173,RB Leipzig,https://media-4.api-sports.io/football/teams/173.png,True,164,FSV Mainz 05,https://media-4.api-sports.io/football/teams/164.png,False,8.0,0.0,5.0,0.0,8.0,0.0,,,,
208997,D. Siebert,UTC,2019-11-02T14:30:00+00:00,1572705000,,,699.0,BayArena,Leverkusen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 10,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,False,163,Borussia Monchengladbach,https://media-4.api-sports.io/football/teams/163.png,True,1.0,2.0,1.0,2.0,1.0,2.0,,,,
208998,M. Schmidt,UTC,2019-11-02T14:30:00+00:00,1572705000,,,709.0,Commerzbank-Arena,Frankfurt am Main,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 10,169,Eintracht Frankfurt,https://media-4.api-sports.io/football/teams/169.png,True,157,Bayern Munich,https://media-4.api-sports.io/football/teams/157.png,False,5.0,1.0,2.0,1.0,5.0,1.0,,,,
208999,C. Dingert,UTC,2019-11-02T14:30:00+00:00,1572705000,,,755.0,wohninvest WESERSTADION,Bremen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 10,162,Werder Bremen,https://media-4.api-sports.io/football/teams/162.png,,160,SC Freiburg,https://media-4.api-sports.io/football/teams/160.png,,2.0,2.0,1.0,1.0,2.0,2.0,,,,
209000,R. Schröder,UTC,2019-11-01T19:30:00+00:00,1572636600,,,724.0,PreZero Arena,Sinsheim,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 10,167,1899 Hoffenheim,https://media-4.api-sports.io/football/teams/167.png,True,185,SC Paderborn 07,https://media-4.api-sports.io/football/teams/185.png,False,3.0,0.0,3.0,0.0,3.0,0.0,,,,
209001,S. Jablonski,UTC,2019-11-03T14:30:00+00:00,1572791400,,,714.0,Merkur Spiel-Arena,Düsseldorf,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 10,158,Fortuna Dusseldorf,https://media-4.api-sports.io/football/teams/158.png,True,192,FC Koln,https://media-4.api-sports.io/football/teams/192.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
209002,P. Ittrich,UTC,2019-11-03T17:00:00+00:00,1572800400,,,698.0,WWK Arena,Augsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 10,170,FC Augsburg,https://media-4.api-sports.io/football/teams/170.png,False,174,FC Schalke 04,https://media-4.api-sports.io/football/teams/174.png,True,2.0,3.0,1.0,1.0,2.0,3.0,,,,
209003,D. Aytekin,UTC,2019-11-02T17:30:00+00:00,1572715800,,,748.0,Stadion An der Alten Försterei,Berlin,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 10,182,Union Berlin,https://media-4.api-sports.io/football/teams/182.png,True,159,Hertha Berlin,https://media-4.api-sports.io/football/teams/159.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
209004,F. Zwayer,UTC,2019-11-09T17:30:00+00:00,1573320600,,,700.0,Allianz Arena,München,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 11,157,Bayern Munich,https://media-4.api-sports.io/football/teams/157.png,True,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,False,4.0,0.0,1.0,0.0,4.0,0.0,,,,
209005,T. Stieler,UTC,2019-11-10T12:30:00+00:00,1573389000,,,703.0,Stadion im BORUSSIA-PARK,Mönchengladbach,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 11,163,Borussia Monchengladbach,https://media-4.api-sports.io/football/teams/163.png,True,162,Werder Bremen,https://media-4.api-sports.io/football/teams/162.png,False,3.0,1.0,2.0,0.0,3.0,1.0,,,,
209006,M. Gräfe,UTC,2019-11-10T14:30:00+00:00,1573396200,,,752.0,VOLKSWAGEN ARENA,Wolfsburg,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 11,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,False,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,
209007,S. Storks,UTC,2019-11-09T14:30:00+00:00,1573309800,,,694.0,Olympiastadion Berlin,Berlin,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 11,159,Hertha Berlin,https://media-4.api-sports.io/football/teams/159.png,False,173,RB Leipzig,https://media-4.api-sports.io/football/teams/173.png,True,2.0,4.0,1.0,2.0,2.0,4.0,,,,
209008,H. Osmers,UTC,2019-11-09T14:30:00+00:00,1573309800,,,717.0,OPEL ARENA,Mainz,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 11,164,FSV Mainz 05,https://media-4.api-sports.io/football/teams/164.png,False,182,Union Berlin,https://media-4.api-sports.io/football/teams/182.png,True,2.0,3.0,0.0,2.0,2.0,3.0,,,,
209009,F. Brych,UTC,2019-11-10T17:00:00+00:00,1573405200,,,716.0,Schwarzwald-Stadion,Freiburg im Breisgau,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 11,160,SC Freiburg,https://media-4.api-sports.io/football/teams/160.png,True,169,Eintracht Frankfurt,https://media-4.api-sports.io/football/teams/169.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
209010,R. Hartmann,UTC,2019-11-09T14:30:00+00:00,1573309800,,,741.0,VELTINS-Arena,Gelsenkirchen,Match Finished,FT,90.0,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2019,Regular Season - 11,174,FC Schalke 04,https://media-4.api-sports.io/football/teams/174.png,,158,Fortuna Dusseldorf,https://media-4.api-sports.io/football/teams/158.png,,3.0,3.0,1.0,0.0,3.0,3.0,,,,
