fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
203347,"Carlos Velasco Carballo, Spain",UTC,2015-08-28T18:30:00+00:00,1440786600,,,1498.0,Estadio de la Cerámica,Villarreal,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 2,533,Villarreal,https://media-4.api-sports.io/football/teams/533.png,True,540,Espanyol,https://media-4.api-sports.io/football/teams/540.png,False,3.0,1.0,0.0,1.0,3.0,1.0,,,,
203348,"Jose Maria Sanchez Martinez, Spain",UTC,2015-08-29T16:30:00+00:00,1440865800,,,,Anoeta,San Sebastian,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 2,548,Real Sociedad,https://media-4.api-sports.io/football/teams/548.png,,731,Sporting Gijon,https://media-4.api-sports.io/football/teams/731.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203349,"Santiago Jaime Latre, Spain",UTC,2015-08-29T18:30:00+00:00,1440873000,,,1462.0,Camp Nou,Barcelona,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 2,529,Barcelona,https://media-4.api-sports.io/football/teams/529.png,True,535,Malaga,https://media-4.api-sports.io/football/teams/535.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
203350,"Miguel Martinez Munuera, Spain",UTC,2015-08-29T20:00:00+00:00,1440878400,,,,Municipal de Balaídos,Vigo,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 2,538,Celta Vigo,https://media-4.api-sports.io/football/teams/538.png,True,728,Rayo Vallecano,https://media-4.api-sports.io/football/teams/728.png,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,
203351,"Alejandro Hernandez, Spain",UTC,2015-08-29T20:30:00+00:00,1440880200,,,,Santiago Bernabéu,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 2,541,Real Madrid,https://media-4.api-sports.io/football/teams/541.png,True,543,Real Betis,https://media-4.api-sports.io/football/teams/543.png,False,5.0,0.0,2.0,0.0,5.0,0.0,,,,
203352,"David Fernandez Borbalan, Spain",UTC,2015-08-30T16:30:00+00:00,1440952200,,,,Ipurua Municipal Stadium,Eibar,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 2,545,Eibar,https://media-4.api-sports.io/football/teams/545.png,True,531,Athletic Club,https://media-4.api-sports.io/football/teams/531.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
203353,"Carlos Clos Gomez, Spain",UTC,2015-08-30T18:30:00+00:00,1440959400,,,,Ramón Sánchez-Pizjuán,Seville,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 2,536,Sevilla,https://media-4.api-sports.io/football/teams/536.png,False,530,Atletico Madrid,https://media-4.api-sports.io/football/teams/530.png,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,
203354,"Jose Luis Gonzalez Gonzalez, Spain",UTC,2015-08-30T18:30:00+00:00,1440959400,,,,Mestalla,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 2,532,Valencia,https://media-4.api-sports.io/football/teams/532.png,,544,Deportivo La Coruna,https://media-4.api-sports.io/football/teams/544.png,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
203355,"Pedro Jesus Perez Montero, Spain",UTC,2015-08-30T20:30:00+00:00,1440966600,,,,Gran Canaria,Las Palmas de Gran Canaria,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 2,534,Las Palmas,https://media-4.api-sports.io/football/teams/534.png,,539,Levante,https://media-4.api-sports.io/football/teams/539.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203356,"Eduardo Prieto Iglesias, Spain",UTC,2015-08-30T20:30:00+00:00,1440966600,,,1476.0,Coliseum Alfonso Pérez,Getafe,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 2,546,Getafe,https://media-4.api-sports.io/football/teams/546.png,False,715,Granada CF,https://media-4.api-sports.io/football/teams/715.png,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,
203357,"Ignacio Iglesias Villanueva, Spain",UTC,2015-09-11T18:30:00+00:00,1441996200,,,,Ciutat de València,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 3,539,Levante,https://media-4.api-sports.io/football/teams/539.png,,536,Sevilla,https://media-4.api-sports.io/football/teams/536.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,
203358,"Inaki Vicandi Garrido, Spain",UTC,2015-09-12T14:00:00+00:00,1442066400,,,,RCDE Stadium,Cornella,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 3,540,Espanyol,https://media-4.api-sports.io/football/teams/540.png,False,541,Real Madrid,https://media-4.api-sports.io/football/teams/541.png,True,0.0,6.0,0.0,4.0,0.0,6.0,,,,
203359,"Carlos Del Cerro Grande, Spain",UTC,2015-09-12T16:15:00+00:00,1442074500,,,,El Molinón-Enrique Castro Quini,Gijon,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 3,731,Sporting Gijon,https://media-4.api-sports.io/football/teams/731.png,False,532,Valencia,https://media-4.api-sports.io/football/teams/532.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
203360,"Antonio Mateu, Spain",UTC,2015-09-12T18:30:00+00:00,1442082600,,,,Vicente Calderón,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 3,530,Atletico Madrid,https://media-4.api-sports.io/football/teams/530.png,False,529,Barcelona,https://media-4.api-sports.io/football/teams/529.png,True,1.0,2.0,0.0,0.0,1.0,2.0,,,,
203361,"Alfonso Alvarez Izquierdo, Spain",UTC,2015-09-12T20:00:00+00:00,1442088000,,,,Benito Villamarín,Seville,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 3,543,Real Betis,https://media-4.api-sports.io/football/teams/543.png,True,548,Real Sociedad,https://media-4.api-sports.io/football/teams/548.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
203362,"Jesus Gil Manzano, Spain",UTC,2015-09-13T10:00:00+00:00,1442138400,,,,Nuevo Los Cármenes,Granada,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 3,715,Granada CF,https://media-4.api-sports.io/football/teams/715.png,False,533,Villarreal,https://media-4.api-sports.io/football/teams/533.png,True,1.0,3.0,0.0,0.0,1.0,3.0,,,,
203363,"Pedro Jesus Perez Montero, Spain",UTC,2015-09-13T14:00:00+00:00,1442152800,,,,San Mamés,Bilbao,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 3,531,Athletic Club,https://media-4.api-sports.io/football/teams/531.png,True,546,Getafe,https://media-4.api-sports.io/football/teams/546.png,False,3.0,1.0,2.0,0.0,3.0,1.0,,,,
203364,"Javier Estrada Fernandez, Spain",UTC,2015-09-13T16:15:00+00:00,1442160900,,,,Municipal de Balaídos,Vigo,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 3,538,Celta Vigo,https://media-4.api-sports.io/football/teams/538.png,,534,Las Palmas,https://media-4.api-sports.io/football/teams/534.png,,3.0,3.0,2.0,1.0,3.0,3.0,,,,
203365,,UTC,2015-09-13T18:30:00+00:00,1442169000,,,,Estadio La Rosaleda (Málaga),,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 3,535,Malaga,https://media-4.api-sports.io/football/teams/535.png,,545,Eibar,https://media-4.api-sports.io/football/teams/545.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203366,"Ricardo De Burgos Bengoetxea, Spain",UTC,2015-09-14T18:30:00+00:00,1442255400,,,1488.0,Estadio de Vallecas,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 3,728,Rayo Vallecano,https://media-4.api-sports.io/football/teams/728.png,False,544,Deportivo La Coruna,https://media-4.api-sports.io/football/teams/544.png,True,1.0,3.0,1.0,2.0,1.0,3.0,,,,
203367,"Jose Maria Sanchez Martinez, Spain",UTC,2015-09-18T18:30:00+00:00,1442601000,,,1476.0,Coliseum Alfonso Pérez,Getafe,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 4,546,Getafe,https://media-4.api-sports.io/football/teams/546.png,True,535,Malaga,https://media-4.api-sports.io/football/teams/535.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
203368,"Juan Martinez Munuera, Spain",UTC,2015-09-19T14:00:00+00:00,1442671200,,,,Santiago Bernabéu,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 4,541,Real Madrid,https://media-4.api-sports.io/football/teams/541.png,True,715,Granada CF,https://media-4.api-sports.io/football/teams/715.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
203369,"Carlos Velasco Carballo, Spain",UTC,2015-09-19T16:15:00+00:00,1442679300,,,,Mestalla,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 4,532,Valencia,https://media-4.api-sports.io/football/teams/532.png,,543,Real Betis,https://media-4.api-sports.io/football/teams/543.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203370,"Alejandro Hernandez, Spain",UTC,2015-09-19T18:30:00+00:00,1442687400,,,,Ipurua Municipal Stadium,Eibar,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 4,545,Eibar,https://media-4.api-sports.io/football/teams/545.png,False,530,Atletico Madrid,https://media-4.api-sports.io/football/teams/530.png,True,0.0,2.0,0.0,0.0,0.0,2.0,,,,
203371,"Pedro Jesus Perez Montero, Spain",UTC,2015-09-19T20:00:00+00:00,1442692800,,,,Anoeta,San Sebastian,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 4,548,Real Sociedad,https://media-4.api-sports.io/football/teams/548.png,False,540,Espanyol,https://media-4.api-sports.io/football/teams/540.png,True,2.0,3.0,1.0,1.0,2.0,3.0,,,,
203372,"Santiago Jaime Latre, Spain",UTC,2015-09-20T10:00:00+00:00,1442743200,,,,Ramón Sánchez-Pizjuán,Seville,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 4,536,Sevilla,https://media-4.api-sports.io/football/teams/536.png,False,538,Celta Vigo,https://media-4.api-sports.io/football/teams/538.png,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,
203373,"Eduardo Prieto Iglesias, Spain",UTC,2015-09-20T14:00:00+00:00,1442757600,,,,Estadio de Riazor,La Coruna,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 4,544,Deportivo La Coruna,https://media-4.api-sports.io/football/teams/544.png,False,731,Sporting Gijon,https://media-4.api-sports.io/football/teams/731.png,True,2.0,3.0,2.0,3.0,2.0,3.0,,,,
203374,"Carlos Clos Gomez, Spain",UTC,2015-09-20T16:15:00+00:00,1442765700,,,1498.0,Estadio de la Cerámica,Villarreal,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 4,533,Villarreal,https://media-4.api-sports.io/football/teams/533.png,True,531,Athletic Club,https://media-4.api-sports.io/football/teams/531.png,False,3.0,1.0,1.0,0.0,3.0,1.0,,,,
203375,"Jose Luis Gonzalez Gonzalez, Spain",UTC,2015-09-20T18:30:00+00:00,1442773800,,,,Gran Canaria,Las Palmas de Gran Canaria,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 4,534,Las Palmas,https://media-4.api-sports.io/football/teams/534.png,False,728,Rayo Vallecano,https://media-4.api-sports.io/football/teams/728.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
203376,"David Fernandez Borbalan, Spain",UTC,2015-09-20T18:30:00+00:00,1442773800,,,1462.0,Camp Nou,Barcelona,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 4,529,Barcelona,https://media-4.api-sports.io/football/teams/529.png,True,539,Levante,https://media-4.api-sports.io/football/teams/539.png,False,4.0,1.0,0.0,0.0,4.0,1.0,,,,
203377,"Alfonso Alvarez Izquierdo, Spain",UTC,2015-09-22T18:00:00+00:00,1442944800,,,,Vicente Calderón,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 5,530,Atletico Madrid,https://media-4.api-sports.io/football/teams/530.png,True,546,Getafe,https://media-4.api-sports.io/football/teams/546.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
203378,"Ignacio Iglesias Villanueva, Spain",UTC,2015-09-22T18:00:00+00:00,1442944800,,,,RCDE Stadium,Cornella,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 5,540,Espanyol,https://media-4.api-sports.io/football/teams/540.png,True,532,Valencia,https://media-4.api-sports.io/football/teams/532.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
203379,"Javier Estrada Fernandez, Spain",UTC,2015-09-22T20:00:00+00:00,1442952000,,,,Nuevo Los Cármenes,Granada,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 5,715,Granada CF,https://media-4.api-sports.io/football/teams/715.png,False,548,Real Sociedad,https://media-4.api-sports.io/football/teams/548.png,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,
203380,"Alberto Undiano, Spain",UTC,2015-09-23T18:00:00+00:00,1443031200,,,,Municipal de Balaídos,Vigo,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 5,538,Celta Vigo,https://media-4.api-sports.io/football/teams/538.png,True,529,Barcelona,https://media-4.api-sports.io/football/teams/529.png,False,4.0,1.0,2.0,0.0,4.0,1.0,,,,
203381,"Carlos Velasco Carballo, Spain",UTC,2015-09-23T18:00:00+00:00,1443031200,,,,Ciutat de València,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 5,539,Levante,https://media-4.api-sports.io/football/teams/539.png,,545,Eibar,https://media-4.api-sports.io/football/teams/545.png,,2.0,2.0,0.0,1.0,2.0,2.0,,,,
203382,"Inaki Vicandi Garrido, Spain",UTC,2015-09-23T18:00:00+00:00,1443031200,,,1488.0,Estadio de Vallecas,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 5,728,Rayo Vallecano,https://media-4.api-sports.io/football/teams/728.png,True,731,Sporting Gijon,https://media-4.api-sports.io/football/teams/731.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
203383,"Antonio Mateu, Spain",UTC,2015-09-23T19:00:00+00:00,1443034800,,,,San Mamés,Bilbao,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 5,531,Athletic Club,https://media-4.api-sports.io/football/teams/531.png,False,541,Real Madrid,https://media-4.api-sports.io/football/teams/541.png,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,
203384,"Carlos Del Cerro Grande, Spain",UTC,2015-09-23T20:00:00+00:00,1443038400,,,,Gran Canaria,Las Palmas de Gran Canaria,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 5,534,Las Palmas,https://media-4.api-sports.io/football/teams/534.png,True,536,Sevilla,https://media-4.api-sports.io/football/teams/536.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
203385,"Ricardo De Burgos Bengoetxea, Spain",UTC,2015-09-23T20:00:00+00:00,1443038400,,,,La Rosaleda,Malaga,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 5,535,Malaga,https://media-4.api-sports.io/football/teams/535.png,False,533,Villarreal,https://media-4.api-sports.io/football/teams/533.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
203386,"Jesus Gil Manzano, Spain",UTC,2015-09-24T20:05:00+00:00,1443125100,,,,Benito Villamarín,Seville,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 5,543,Real Betis,https://media-4.api-sports.io/football/teams/543.png,False,544,Deportivo La Coruna,https://media-4.api-sports.io/football/teams/544.png,True,1.0,2.0,0.0,0.0,1.0,2.0,,,,
203387,"Carlos Clos Gomez, Spain",UTC,2015-09-25T18:30:00+00:00,1443205800,,,,Mestalla,Valencia,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 6,532,Valencia,https://media-4.api-sports.io/football/teams/532.png,True,715,Granada CF,https://media-4.api-sports.io/football/teams/715.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
203388,"Ricardo De Burgos Bengoetxea, Spain",UTC,2015-09-26T14:00:00+00:00,1443276000,,,1462.0,Camp Nou,Barcelona,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 6,529,Barcelona,https://media-4.api-sports.io/football/teams/529.png,True,534,Las Palmas,https://media-4.api-sports.io/football/teams/534.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
203389,"Jose Luis Gonzalez Gonzalez, Spain",UTC,2015-09-26T16:15:00+00:00,1443284100,,,,Santiago Bernabéu,Madrid,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 6,541,Real Madrid,https://media-4.api-sports.io/football/teams/541.png,,535,Malaga,https://media-4.api-sports.io/football/teams/535.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
203390,"Alejandro Hernandez, Spain",UTC,2015-09-26T18:30:00+00:00,1443292200,,,,Ramón Sánchez-Pizjuán,Seville,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 6,536,Sevilla,https://media-4.api-sports.io/football/teams/536.png,True,728,Rayo Vallecano,https://media-4.api-sports.io/football/teams/728.png,False,3.0,2.0,2.0,0.0,3.0,2.0,,,,
203391,"David Fernandez Borbalan, Spain",UTC,2015-09-26T18:30:00+00:00,1443292200,,,1498.0,Estadio de la Cerámica,Villarreal,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 6,533,Villarreal,https://media-4.api-sports.io/football/teams/533.png,True,530,Atletico Madrid,https://media-4.api-sports.io/football/teams/530.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
203392,"Pedro Jesus Perez Montero, Spain",UTC,2015-09-26T20:05:00+00:00,1443297900,,,,Ipurua Municipal Stadium,Eibar,Match Finished,FT,90.0,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2015,Regular Season - 6,545,Eibar,https://media-4.api-sports.io/football/teams/545.png,,538,Celta Vigo,https://media-4.api-sports.io/football/teams/538.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
