date,home_team,away_team,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2021-11-30 17:30:00,Fiorentina,Sampdoria,3,1,H,3,1,H,17,11,7,4,6,16,3,6,0,3,0,0
2021-11-30 19:45:00,Salernitana,Juventus,0,2,A,0,1,A,4,18,0,7,14,9,4,4,1,1,0,0
2021-11-30 19:45:00,Verona,Cagliari,0,0,D,0,0,D,15,12,6,4,15,12,11,1,3,2,0,0
2021-12-01 17:30:00,Bologna,Roma,1,0,H,1,0,H,6,13,3,5,9,18,3,3,3,4,0,0
2021-12-01 19:45:00,Genoa,Milan,0,3,A,0,2,A,10,18,3,5,11,16,2,6,2,1,0,0
2021-12-01 17:30:00,Inter,Spezia,2,0,H,1,0,H,31,7,11,4,18,10,11,1,1,2,0,0
2021-12-01 19:45:00,Sassuolo,Napoli,2,2,D,0,0,D,9,9,7,4,10,19,5,4,4,2,0,0
2021-12-02 19:45:00,Lazio,Udinese,4,4,D,1,3,A,13,12,5,5,11,11,5,4,3,5,1,2
2021-12-02 17:30:00,Torino,Empoli,2,2,D,2,1,H,10,16,3,5,9,15,1,11,1,3,1,0
2021-12-04 14:00:00,Milan,Salernitana,2,0,H,2,0,H,22,7,8,2,11,9,9,5,1,2,0,0
2021-12-04 19:45:00,Napoli,Atalanta,2,3,A,1,1,D,15,21,4,7,16,18,6,7,2,3,0,0
2021-12-04 17:00:00,Roma,Inter,0,3,A,0,3,A,9,10,1,4,9,6,4,4,3,1,0,0
2021-12-05 11:30:00,Bologna,Fiorentina,2,3,A,1,1,D,8,6,3,3,12,15,0,2,3,3,0,0
2021-12-05 19:45:00,Juventus,Genoa,2,0,H,1,0,H,27,0,12,0,15,7,5,1,3,1,0,0
2021-12-05 17:00:00,Sampdoria,Lazio,1,3,A,0,3,A,18,6,5,5,13,9,7,0,4,3,0,1
2021-12-05 14:00:00,Spezia,Sassuolo,2,2,D,1,0,H,9,20,4,5,11,9,2,5,4,3,0,0
2021-12-05 14:00:00,Venezia,Verona,3,4,A,3,0,H,9,16,5,6,13,14,1,6,2,2,1,0
2021-12-06 19:45:00,Cagliari,Torino,1,1,D,0,1,A,15,8,2,3,12,24,5,2,2,4,0,0
2021-12-06 17:30:00,Empoli,Udinese,3,1,H,0,1,A,22,19,9,8,12,18,8,6,4,3,0,0
2021-12-10 19:45:00,Genoa,Sampdoria,1,3,A,0,1,A,12,14,2,6,15,17,8,3,2,2,0,0
2021-12-11 14:00:00,Fiorentina,Salernitana,4,0,H,1,0,H,17,11,9,6,9,11,1,3,1,1,0,0
2021-12-11 19:45:00,Udinese,Milan,1,1,D,1,0,H,11,12,6,1,17,10,3,5,2,2,1,0
2021-12-11 17:00:00,Venezia,Juventus,1,1,D,0,1,A,13,20,4,6,20,10,3,11,4,2,0,0
2021-12-12 19:45:00,Inter,Cagliari,4,0,H,1,0,H,24,5,15,2,9,13,9,0,1,2,0,0
2021-12-12 17:00:00,Napoli,Empoli,0,1,A,0,0,D,30,12,6,5,8,11,10,3,0,1,0,0
2021-12-12 17:00:00,Sassuolo,Lazio,2,1,H,0,1,A,17,6,6,2,9,11,6,0,1,2,1,0
2021-12-12 11:30:00,Torino,Bologna,2,1,H,1,0,H,16,8,7,5,16,18,5,0,2,4,0,0
2021-12-12 14:00:00,Verona,Atalanta,1,2,A,1,1,D,19,14,4,6,12,10,6,6,2,1,0,0
2021-12-13 19:45:00,Roma,Spezia,2,0,H,1,0,H,12,8,6,2,13,7,9,4,4,1,1,0
2021-12-17 17:30:00,Lazio,Genoa,3,1,H,1,0,H,11,4,5,2,9,8,5,2,0,3,0,0
2021-12-17 19:45:00,Salernitana,Inter,0,5,A,0,2,A,10,23,2,8,10,10,3,10,1,2,0,0
2021-12-18 14:00:00,Atalanta,Roma,1,4,A,1,2,A,17,8,6,5,11,15,10,0,1,3,0,0
2021-12-18 17:00:00,Bologna,Juventus,0,2,A,0,1,A,11,11,3,7,7,19,8,4,1,1,0,0
2021-12-18 19:45:00,Cagliari,Udinese,0,4,A,0,2,A,5,10,2,5,12,14,4,2,4,2,1,0
2021-12-19 11:30:00,Fiorentina,Sassuolo,2,2,D,0,2,A,23,8,8,4,7,14,9,3,3,5,1,0
2021-12-19 19:45:00,Milan,Napoli,0,1,A,0,1,A,12,11,2,2,14,18,5,5,0,2,0,0
2021-12-19 17:00:00,Sampdoria,Venezia,1,1,D,1,0,H,18,12,8,1,8,17,4,3,2,1,0,0
2021-12-19 14:00:00,Spezia,Empoli,1,1,D,0,0,D,9,22,2,6,20,9,3,5,3,2,0,0
2021-12-19 17:00:00,Torino,Verona,1,0,H,1,0,H,8,8,1,2,15,7,5,3,1,2,0,1
2021-12-21 19:45:00,Genoa,Atalanta,0,0,D,0,0,D,1,17,0,3,13,15,3,8,2,1,0,0
2021-12-21 19:45:00,Juventus,Cagliari,2,0,H,1,0,H,15,6,4,1,16,12,7,1,0,3,0,0
2021-12-22 19:45:00,Empoli,Milan,2,4,A,1,2,A,16,18,5,8,18,10,7,3,1,2,0,0
2021-12-22 17:30:00,Inter,Torino,1,0,H,1,0,H,14,12,3,3,10,17,7,4,1,0,0,0
2021-12-22 19:45:00,Napoli,Spezia,0,1,A,0,1,A,25,8,7,0,14,12,10,5,2,3,0,0
2021-12-22 17:30:00,Roma,Sampdoria,1,1,D,0,0,D,15,10,4,2,6,8,10,2,0,3,0,0
2021-12-22 15:30:00,Sassuolo,Bologna,0,3,A,0,2,A,13,9,5,5,13,12,5,5,1,3,0,0
2021-12-22 15:30:00,Venezia,Lazio,1,3,A,1,1,D,11,7,2,4,11,10,4,4,3,3,1,0
2021-12-22 17:30:00,Verona,Fiorentina,1,1,D,1,0,H,7,11,2,1,15,5,3,8,2,1,0,0
2022-01-06 19:45:00,Juventus,Napoli,1,1,D,0,1,A,22,16,5,4,8,11,4,3,2,1,0,0
2022-01-06 13:30:00,Lazio,Empoli,3,3,D,1,2,A,23,11,10,4,13,11,9,2,4,4,0,0
2022-01-06 17:30:00,Milan,Roma,3,1,H,2,1,H,19,11,5,5,6,20,3,9,2,6,0,2
2022-01-06 11:30:00,Sampdoria,Cagliari,1,2,A,1,0,H,4,15,1,7,12,17,0,5,1,3,1,0
2022-01-06 15:30:00,Sassuolo,Genoa,1,1,D,0,1,A,28,4,7,1,8,11,7,4,3,0,0,0
2022-01-06 13:30:00,Spezia,Verona,1,2,A,0,0,D,9,22,3,5,14,11,6,7,3,2,1,0
2022-01-09 11:30:00,Empoli,Sassuolo,1,5,A,1,2,A,15,25,4,14,10,15,5,5,2,3,1,0
2022-01-09 17:30:00,Genoa,Spezia,0,1,A,0,1,A,15,17,2,9,17,16,7,4,3,3,0,0
2022-01-09 19:45:00,Inter,Lazio,2,1,H,1,1,D,17,5,6,2,11,14,4,3,1,4,0,0
2022-01-09 15:30:00,Napoli,Sampdoria,1,0,H,1,0,H,22,10,5,1,12,11,13,0,0,2,0,0
2022-01-09 17:30:00,Roma,Juventus,3,4,A,1,1,D,19,14,7,5,11,12,8,1,3,4,0,1
2022-01-09 15:30:00,Udinese,Atalanta,2,6,A,0,3,A,8,21,4,7,9,12,2,5,2,2,0,0
2022-01-09 11:30:00,Venezia,Milan,0,3,A,0,1,A,9,18,3,8,11,11,1,7,1,3,1,0
2022-01-09 19:45:00,Verona,Salernitana,1,2,A,0,1,A,24,9,7,5,13,12,17,4,1,3,1,0
2022-01-10 16:00:00,Torino,Fiorentina,4,0,H,3,0,H,9,10,6,3,16,12,1,5,2,2,0,0
2022-01-11 19:45:00,Cagliari,Bologna,2,1,H,0,0,D,13,9,4,3,12,15,5,5,3,2,0,0
2022-01-15 19:45:00,Juventus,Udinese,2,0,H,1,0,H,14,16,4,3,13,10,7,6,1,2,0,0
2022-01-15 17:00:00,Salernitana,Lazio,0,3,A,0,2,A,6,15,1,8,11,16,3,7,2,3,0,0
2022-01-15 14:00:00,Sampdoria,Torino,1,2,A,1,1,D,11,20,3,12,13,14,3,10,0,2,0,0
2022-01-16 19:45:00,Atalanta,Inter,0,0,D,0,0,D,12,11,6,3,12,9,6,4,2,2,0,0
2022-01-16 17:00:00,Roma,Cagliari,1,0,H,1,0,H,15,8,7,2,13,17,1,1,3,4,0,0
2022-01-16 11:30:00,Sassuolo,Verona,2,4,A,0,2,A,13,21,5,6,6,18,9,7,2,4,0,0
2022-01-16 14:00:00,Venezia,Empoli,1,1,D,0,1,A,14,17,3,6,13,17,6,5,3,5,0,0
2022-01-17 17:30:00,Bologna,Napoli,0,2,A,0,1,A,12,14,5,5,9,10,1,4,3,1,0,0
2022-01-17 19:45:00,Fiorentina,Genoa,6,0,H,3,0,H,22,3,12,0,10,11,4,0,1,3,0,0
2022-01-17 17:30:00,Milan,Spezia,1,2,A,1,0,H,25,10,8,6,11,17,10,1,2,5,0,0
2022-01-21 19:45:00,Verona,Bologna,2,1,H,1,1,D,14,8,6,2,21,9,7,2,2,4,0,0
2022-01-22 14:00:00,Genoa,Udinese,0,0,D,0,0,D,10,2,3,0,27,17,10,4,4,4,1,0
2022-01-22 17:00:00,Inter,Venezia,2,1,H,1,1,D,24,3,12,3,13,9,6,0,3,4,0,0
2022-01-22 19:45:00,Lazio,Atalanta,0,0,D,0,0,D,9,6,1,2,10,17,4,1,0,3,0,0
2022-01-23 11:30:00,Cagliari,Fiorentina,1,1,D,0,0,D,12,16,3,6,21,16,6,4,3,3,0,1
2022-01-23 17:00:00,Empoli,Roma,2,4,A,0,4,A,16,16,7,8,13,14,2,3,2,2,0,0
2022-01-23 19:45:00,Milan,Juventus,0,0,D,0,0,D,14,8,4,0,16,19,4,1,2,2,0,0
2022-01-23 14:00:00,Napoli,Salernitana,4,1,H,2,1,H,26,1,14,1,9,14,10,0,0,4,0,1
2022-01-23 14:00:00,Spezia,Sampdoria,1,0,H,0,0,D,7,8,2,0,24,12,2,4,2,4,0,1
2022-01-23 14:00:00,Torino,Sassuolo,1,1,D,1,0,H,21,6,6,1,21,15,4,3,3,3,0,0
2022-02-05 19:45:00,Fiorentina,Lazio,0,3,A,0,0,D,9,12,3,7,13,15,4,3,3,5,1,0
2022-02-05 17:00:00,Inter,Milan,1,2,A,1,0,H,11,10,5,3,20,14,6,4,2,4,0,1
2022-02-05 14:00:00,Roma,Genoa,0,0,D,0,0,D,23,10,3,3,8,23,6,4,3,2,1,1
2022-02-06 11:30:00,Atalanta,Cagliari,1,2,A,0,0,D,10,7,3,4,13,14,3,1,1,5,1,0
2022-02-06 14:00:00,Bologna,Empoli,0,0,D,0,0,D,12,15,2,4,9,16,3,5,2,4,0,0
2022-02-06 19:45:00,Juventus,Verona,2,0,H,1,0,H,11,13,8,1,11,11,6,5,1,1,0,0
2022-02-06 14:00:00,Sampdoria,Sassuolo,4,0,H,2,0,H,11,26,7,9,15,16,3,9,2,2,0,0
2022-02-06 17:00:00,Udinese,Torino,2,0,H,0,0,D,11,5,3,1,12,21,8,3,3,5,0,1
2022-02-06 14:00:00,Venezia,Napoli,0,2,A,0,0,D,7,16,3,6,12,11,2,6,2,2,1,0
2022-02-07 19:45:00,Salernitana,Spezia,2,2,D,2,2,D,9,13,5,2,12,19,5,6,3,3,0,0
2022-02-12 14:00:00,Lazio,Bologna,3,0,H,1,0,H,12,11,6,3,13,16,5,3,2,2,0,0
2022-02-12 17:00:00,Napoli,Inter,1,1,D,1,0,H,13,8,4,2,8,13,4,2,1,1,0,0
2022-02-12 19:45:00,Torino,Venezia,1,2,A,1,1,D,14,5,2,2,14,12,8,4,2,3,0,1
2022-02-13 19:45:00,Atalanta,Juventus,1,1,D,0,0,D,21,15,3,6,13,9,8,8,2,3,0,0
2022-02-13 14:00:00,Empoli,Cagliari,1,1,D,1,0,H,13,17,4,5,14,13,6,4,1,2,0,0
2022-02-13 14:00:00,Genoa,Salernitana,1,1,D,1,1,D,15,12,5,4,17,10,5,4,3,2,0,0
2022-02-13 11:30:00,Milan,Sampdoria,1,0,H,1,0,H,15,4,7,1,13,11,4,0,3,1,0,0
2022-02-13 17:00:00,Sassuolo,Roma,2,2,D,0,1,A,12,12,3,7,13,13,4,3,4,2,1,0
2022-02-13 14:00:00,Verona,Udinese,4,0,H,2,0,H,6,21,5,7,18,7,2,7,3,1,0,0
2022-02-14 19:45:00,Spezia,Fiorentina,1,2,A,0,1,A,9,21,1,4,17,10,4,8,2,1,0,0
2022-02-18 19:45:00,Juventus,Torino,1,1,D,1,0,H,11,10,3,3,16,19,7,9,1,2,0,0
2022-02-19 17:00:00,Roma,Verona,2,2,D,0,2,A,7,5,3,3,18,14,4,2,3,2,0,0
2022-02-19 19:45:00,Salernitana,Milan,2,2,D,1,1,D,9,14,5,5,14,12,4,7,2,4,0,0
2022-02-19 14:00:00,Sampdoria,Empoli,2,0,H,2,0,H,8,10,3,2,15,12,3,6,4,2,0,0
2022-02-20 11:30:00,Fiorentina,Atalanta,1,0,H,0,0,D,6,7,3,1,17,20,2,1,2,5,0,0
2022-02-20 17:00:00,Inter,Sassuolo,0,2,A,0,2,A,29,13,8,5,12,12,8,3,1,2,0,0
2022-02-20 19:45:00,Udinese,Lazio,1,1,D,1,1,D,12,10,2,2,22,9,2,12,3,2,0,0
2022-02-20 14:00:00,Venezia,Genoa,1,1,D,1,1,D,15,12,4,3,14,15,6,5,2,2,0,0
2022-02-21 20:00:00,Bologna,Spezia,2,1,H,1,1,D,19,6,7,2,7,13,11,0,1,1,0,0
2022-02-21 18:00:00,Cagliari,Napoli,1,1,D,0,0,D,13,7,5,3,17,22,3,6,1,2,0,0
2022-02-25 20:00:00,Genoa,Inter,0,0,D,0,0,D,7,21,1,4,11,9,0,14,2,1,0,0
2022-02-25 17:45:00,Milan,Udinese,1,1,D,1,0,H,9,11,3,6,13,17,5,4,2,4,0,0
2022-02-26 17:00:00,Empoli,Juventus,2,3,A,1,2,A,11,12,2,5,16,8,7,3,2,0,0,0
2022-02-26 14:00:00,Salernitana,Bologna,1,1,D,0,1,A,15,8,4,3,13,25,6,1,2,3,0,0
2022-02-26 19:45:00,Sassuolo,Fiorentina,2,1,H,1,0,H,16,15,6,6,12,12,6,10,1,1,0,1
2022-02-27 19:45:00,Lazio,Napoli,1,2,A,0,0,D,13,15,8,7,13,14,1,5,3,2,0,0
2022-02-27 17:00:00,Spezia,Roma,0,1,A,0,0,D,9,31,3,10,13,11,1,8,5,3,1,0
2022-02-27 11:30:00,Torino,Cagliari,1,2,A,0,1,A,15,11,6,5,16,20,4,3,2,4,0,0
2022-02-27 14:00:00,Verona,Venezia,3,1,H,0,0,D,19,9,11,4,13,10,5,5,0,1,0,0
2022-02-28 19:45:00,Atalanta,Sampdoria,4,0,H,2,0,H,19,6,9,1,16,9,8,1,1,2,0,0
2022-03-04 19:45:00,Inter,Salernitana,5,0,H,2,0,H,23,11,12,3,11,7,10,3,2,1,0,0
2022-03-05 19:45:00,Cagliari,Lazio,0,3,A,0,2,A,16,13,3,5,10,13,7,6,3,2,0,1
2022-03-05 17:00:00,Roma,Atalanta,1,0,H,1,0,H,13,7,4,4,18,14,6,3,6,4,1,1
2022-03-05 14:00:00,Udinese,Sampdoria,2,1,H,2,1,H,19,8,5,4,20,14,11,4,5,2,0,0
2022-03-06 14:00:00,Bologna,Torino,0,0,D,0,0,D,6,13,1,2,23,16,5,7,3,3,0,0
2022-03-06 14:00:00,Fiorentina,Verona,1,1,D,1,1,D,8,2,2,2,15,15,4,2,0,4,0,0
2022-03-06 11:30:00,Genoa,Empoli,0,0,D,0,0,D,18,8,7,2,15,19,7,2,4,3,0,0
2022-03-06 17:00:00,Juventus,Spezia,1,0,H,1,0,H,10,9,3,4,14,11,4,4,3,2,0,0
2022-03-06 19:45:00,Napoli,Milan,0,1,A,0,0,D,9,12,2,7,7,15,6,7,4,4,0,0
2022-03-06 14:00:00,Venezia,Sassuolo,1,4,A,1,3,A,16,16,5,10,18,14,8,6,4,1,0,0
2022-03-12 19:45:00,Milan,Empoli,1,0,H,1,0,H,15,5,5,2,6,12,5,4,1,0,0,0
2022-03-12 14:00:00,Salernitana,Sassuolo,2,2,D,1,2,A,15,20,5,7,13,15,5,5,2,4,0,1
2022-03-12 17:00:00,Sampdoria,Juventus,1,3,A,0,2,A,16,6,5,3,7,15,9,0,0,2,0,0
2022-03-12 14:00:00,Spezia,Cagliari,2,0,H,0,0,D,12,11,7,1,10,17,8,7,1,4,0,0
2022-03-13 17:00:00,Atalanta,Genoa,0,0,D,0,0,D,11,13,2,3,13,17,4,3,2,0,0,0
2022-03-13 11:30:00,Fiorentina,Bologna,1,0,H,0,0,D,14,4,5,0,9,16,9,1,1,5,0,1
2022-03-13 19:45:00,Torino,Inter,1,1,D,1,0,H,13,15,4,7,15,17,3,4,1,5,0,0
2022-03-13 17:00:00,Udinese,Roma,1,1,D,1,0,H,11,10,5,2,16,12,6,4,3,2,0,0
2022-03-13 14:00:00,Verona,Napoli,1,2,A,0,1,A,8,13,1,4,19,9,3,5,6,0,2,0
2022-03-14 19:45:00,Lazio,Venezia,1,0,H,0,0,D,10,7,1,2,11,13,8,4,1,1,0,0
2022-03-18 20:00:00,Genoa,Torino,1,0,H,1,0,H,7,9,2,3,12,17,2,3,3,3,1,0
2022-03-18 17:45:00,Sassuolo,Spezia,4,1,H,1,1,D,16,5,7,1,14,16,6,2,2,3,0,0
2022-03-19 19:45:00,Cagliari,Milan,0,1,A,0,0,D,13,21,1,5,13,14,6,5,1,0,0,0
2022-03-19 17:00:00,Inter,Fiorentina,1,1,D,0,0,D,13,17,5,4,14,12,5,3,1,2,0,0
2022-03-19 14:00:00,Napoli,Udinese,2,1,H,0,1,A,20,10,8,3,10,12,7,4,2,2,0,1
2022-03-20 19:45:00,Bologna,Atalanta,0,1,A,0,0,D,12,15,3,2,9,12,6,3,0,1,0,0
2022-03-20 14:00:00,Empoli,Verona,1,1,D,1,0,H,7,14,2,4,17,13,3,7,2,3,0,0
2022-03-20 14:00:00,Juventus,Salernitana,2,0,H,2,0,H,12,12,7,4,10,13,5,5,3,2,0,0
2022-03-20 17:00:00,Roma,Lazio,3,0,H,3,0,H,11,9,5,3,16,12,6,3,4,3,0,0
2022-03-20 11:30:00,Venezia,Sampdoria,0,2,A,0,2,A,13,8,1,4,28,17,3,4,5,1,1,0
2022-04-02 17:00:00,Lazio,Sassuolo,2,1,H,1,0,H,14,20,5,5,11,8,4,3,1,3,0,0
2022-04-02 19:45:00,Salernitana,Torino,0,1,A,0,1,A,14,8,3,5,15,21,9,2,5,4,1,0
2022-04-02 14:00:00,Spezia,Venezia,1,0,H,0,0,D,11,13,5,2,15,12,5,2,3,1,0,0
2022-04-03 14:00:00,Atalanta,Napoli,1,3,A,0,2,A,19,6,3,5,15,11,9,1,2,3,0,0
2022-04-03 11:30:00,Fiorentina,Empoli,1,0,H,0,0,D,24,5,11,1,10,20,5,0,1,3,0,1
2022-04-03 19:45:00,Juventus,Inter,0,1,A,0,1,A,23,5,5,1,9,19,8,1,4,4,0,0
2022-04-03 17:00:00,Sampdoria,Roma,0,1,A,0,1,A,8,6,3,1,15,13,4,4,2,3,0,0
2022-04-03 14:00:00,Udinese,Cagliari,5,1,H,2,1,H,24,6,11,3,19,15,2,2,2,4,0,1
2022-04-04 19:45:00,Milan,Bologna,0,0,D,0,0,D,33,8,7,4,10,7,9,2,0,2,0,0
2022-04-04 17:30:00,Verona,Genoa,1,0,H,1,0,H,7,7,3,4,16,15,2,5,4,3,0,0
2022-04-09 19:45:00,Cagliari,Juventus,1,2,A,1,1,D,4,20,1,6,19,10,1,4,1,0,0,0
