,league,season,team,game,date,round,day,venue,result,GF,GA,opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,time,teams_home_name,teams_home_logo,teams_away_name,teams_away_logo
205,ENG-Premier League,2122,Chelsea,2021-12-11 Chelsea-Leeds United,12/11/2021,Matchweek 16,Sat,Home,W,3,2,Leeds United,2,0,0,9,15,1,16,12,13,2,1,0,43,16,8,66.7,15:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
206,ENG-Premier League,2122,Chelsea,2021-12-16 Chelsea-Everton,12/16/2021,Matchweek 17,Thu,Home,D,1,1,Everton,2,0,0,11,10,0,22,2,8,0,0,0,54,18,14,56.3,19:45:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Everton,https://media-4.api-sports.io/football/teams/45.png
207,ENG-Premier League,2122,Chelsea,2021-12-19 Wolves-Chelsea,12/19/2021,Matchweek 18,Sun,Away,D,0,0,Wolves,2,0,0,7,9,4,30,16,9,0,0,0,59,13,11,54.2,14:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
208,ENG-Premier League,2122,Chelsea,2021-12-26 Aston Villa-Chelsea,12/26/2021,Matchweek 19,Sun,Away,W,3,1,Aston Villa,1,0,0,11,8,2,21,16,10,2,0,1,49,8,7,53.3,17:30:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
209,ENG-Premier League,2122,Chelsea,2021-12-29 Chelsea-Brighton,12/29/2021,Matchweek 20,Wed,Home,D,1,1,Brighton,4,0,0,14,7,1,20,10,15,0,0,0,63,20,14,58.8,19:30:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
210,ENG-Premier League,2122,Chelsea,2022-01-02 Chelsea-Liverpool,1/2/2022,Matchweek 21,Sun,Home,D,2,2,Liverpool,1,0,0,5,13,3,24,17,11,0,0,0,76,10,17,37.0,16:30:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
211,ENG-Premier League,2122,Chelsea,2022-01-15 Manchester City-Chelsea,1/15/2022,Matchweek 22,Sat,Away,L,0,1,Manchester City,2,0,0,6,11,4,11,11,13,0,0,0,50,6,16,27.3,12:30:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
212,ENG-Premier League,2122,Chelsea,2022-01-18 Brighton-Chelsea,1/18/2022,Matchweek 24,Tue,Away,D,1,1,Brighton,2,0,0,5,6,0,24,10,7,0,0,0,58,15,8,65.2,20:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
213,ENG-Premier League,2122,Chelsea,2022-01-23 Chelsea-Tottenham,1/23/2022,Matchweek 23,Sun,Home,W,2,0,Tottenham,2,0,0,17,14,0,26,10,11,0,0,0,50,13,8,61.9,16:30:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
214,ENG-Premier League,2122,Chelsea,2022-02-19 Crystal Palace-Chelsea,2/19/2022,Matchweek 26,Sat,Away,W,1,0,Crystal Palace,3,0,0,20,4,3,13,8,8,0,0,0,55,9,9,50.0,15:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
215,ENG-Premier League,2122,Chelsea,2022-03-05 Burnley-Chelsea,3/5/2022,Matchweek 28,Sat,Away,W,4,0,Burnley,0,0,0,7,12,1,15,4,9,0,0,0,53,14,15,48.3,15:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
216,ENG-Premier League,2122,Chelsea,2022-03-10 Norwich City-Chelsea,3/10/2022,Matchweek 30,Thu,Away,W,3,1,Norwich City,2,0,0,15,8,1,12,11,10,0,1,0,40,11,4,73.3,19:30:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
217,ENG-Premier League,2122,Chelsea,2022-03-13 Chelsea-Newcastle Utd,3/13/2022,Matchweek 29,Sun,Home,W,1,0,Newcastle Utd,4,0,0,17,17,3,16,6,8,0,0,0,52,11,15,42.3,14:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
218,ENG-Premier League,2122,Chelsea,2022-04-02 Chelsea-Brentford,4/2/2022,Matchweek 31,Sat,Home,L,1,4,Brentford,0,0,0,11,7,0,33,6,7,0,0,0,52,13,19,40.6,15:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
219,ENG-Premier League,2122,Chelsea,2022-04-09 Southampton-Chelsea,4/9/2022,Matchweek 32,Sat,Away,W,6,0,Southampton,0,0,0,10,11,1,8,4,19,0,0,0,69,19,8,70.4,15:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
220,ENG-Premier League,2122,Chelsea,2022-04-20 Chelsea-Arsenal,4/20/2022,Matchweek 25,Wed,Home,L,2,4,Arsenal,3,0,0,7,4,1,20,10,13,0,1,0,56,14,14,50.0,19:45:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
221,ENG-Premier League,2122,Chelsea,2022-04-24 Chelsea-West Ham,4/24/2022,Matchweek 34,Sun,Home,W,1,0,West Ham,1,0,0,11,8,2,21,9,6,1,0,0,60,10,9,52.6,14:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
222,ENG-Premier League,2122,Chelsea,2022-04-28 Manchester Utd-Chelsea,4/28/2022,Matchweek 37,Thu,Away,D,1,1,Manchester Utd,1,0,0,12,9,3,26,9,6,0,0,0,58,12,15,44.4,19:45:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
223,ENG-Premier League,2122,Chelsea,2022-05-01 Everton-Chelsea,5/1/2022,Matchweek 35,Sun,Away,L,0,1,Everton,5,0,0,12,9,2,27,5,6,0,0,0,54,12,12,50.0,14:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Everton,https://media-4.api-sports.io/football/teams/45.png
224,ENG-Premier League,2122,Chelsea,2022-05-07 Chelsea-Wolves,5/7/2022,Matchweek 36,Sat,Home,D,2,2,Wolves,1,0,0,7,11,2,20,8,10,1,0,0,47,15,10,60.0,15:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
225,ENG-Premier League,2122,Chelsea,2022-05-11 Leeds United-Chelsea,5/11/2022,Matchweek 33,Wed,Away,W,3,0,Leeds United,0,0,0,14,9,3,16,8,9,0,0,0,64,12,10,54.5,19:30:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
226,ENG-Premier League,2122,Chelsea,2022-05-19 Chelsea-Leicester City,5/19/2022,Matchweek 27,Thu,Home,D,1,1,Leicester City,4,0,0,13,7,1,26,11,5,0,0,0,49,11,8,57.9,20:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
227,ENG-Premier League,2122,Chelsea,2022-05-22 Chelsea-Watford,5/22/2022,Matchweek 38,Sun,Home,W,2,1,Watford,0,0,0,9,8,0,13,9,16,0,0,0,62,15,9,62.5,16:00:00,Chelsea,https://media-4.api-sports.io/football/teams/49.png,Watford,https://media-4.api-sports.io/football/teams/38.png
228,ENG-Premier League,2122,Crystal Palace,2021-08-14 Chelsea-Crystal Palace,8/14/2021,Matchweek 1,Sat,Away,L,0,3,Chelsea,0,0,0,11,14,1,5,9,7,0,0,0,36,14,6,70.0,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
229,ENG-Premier League,2122,Crystal Palace,2021-08-21 Crystal Palace-Brentford,8/21/2021,Matchweek 2,Sat,Home,D,0,0,Brentford,3,0,0,12,8,1,12,13,7,0,0,0,60,26,20,56.5,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
230,ENG-Premier League,2122,Crystal Palace,2021-08-28 West Ham-Crystal Palace,8/28/2021,Matchweek 3,Sat,Away,D,2,2,West Ham,0,0,0,7,10,2,13,15,8,0,0,0,47,29,15,65.9,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
231,ENG-Premier League,2122,Crystal Palace,2021-09-11 Crystal Palace-Tottenham,9/11/2021,Matchweek 4,Sat,Home,W,3,0,Tottenham,2,0,0,13,11,0,29,6,13,0,0,0,60,12,18,40.0,12:30:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
232,ENG-Premier League,2122,Crystal Palace,2021-09-18 Liverpool-Crystal Palace,9/18/2021,Matchweek 5,Sat,Away,L,0,3,Liverpool,1,0,0,11,16,3,17,12,15,0,0,0,52,7,21,25.0,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
233,ENG-Premier League,2122,Crystal Palace,2021-09-27 Crystal Palace-Brighton,9/27/2021,Matchweek 6,Mon,Home,D,1,1,Brighton,2,0,0,12,9,1,19,12,9,1,0,0,56,6,15,28.6,20:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
234,ENG-Premier League,2122,Crystal Palace,2021-10-03 Crystal Palace-Leicester City,10/3/2021,Matchweek 7,Sun,Home,D,2,2,Leicester City,2,0,0,15,11,2,21,4,7,0,0,0,66,19,15,55.9,14:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
235,ENG-Premier League,2122,Crystal Palace,2021-10-18 Arsenal-Crystal Palace,10/18/2021,Matchweek 8,Mon,Away,D,2,2,Arsenal,1,0,0,4,7,3,10,7,16,0,0,0,50,20,7,74.1,20:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
236,ENG-Premier League,2122,Crystal Palace,2021-10-23 Crystal Palace-Newcastle Utd,10/23/2021,Matchweek 9,Sat,Home,D,1,1,Newcastle Utd,3,0,0,13,9,2,23,6,6,0,0,0,46,16,18,47.1,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
237,ENG-Premier League,2122,Crystal Palace,2021-10-30 Manchester City-Crystal Palace,10/30/2021,Matchweek 10,Sat,Away,W,2,0,Manchester City,3,0,0,11,11,5,4,11,13,0,0,0,56,14,13,51.9,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
238,ENG-Premier League,2122,Crystal Palace,2021-11-06 Crystal Palace-Wolves,11/6/2021,Matchweek 11,Sat,Home,W,2,0,Wolves,2,0,0,14,13,1,12,13,14,0,0,0,59,15,11,57.7,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
239,ENG-Premier League,2122,Crystal Palace,2021-11-20 Burnley-Crystal Palace,11/20/2021,Matchweek 12,Sat,Away,D,3,3,Burnley,3,0,0,15,14,0,20,3,2,0,0,0,59,16,31,34.0,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
240,ENG-Premier League,2122,Crystal Palace,2021-11-27 Crystal Palace-Aston Villa,11/27/2021,Matchweek 13,Sat,Home,L,1,2,Aston Villa,3,0,0,12,10,1,30,9,15,0,0,0,61,13,12,52.0,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
241,ENG-Premier League,2122,Crystal Palace,2021-11-30 Leeds United-Crystal Palace,11/30/2021,Matchweek 14,Tue,Away,L,0,1,Leeds United,3,0,0,15,15,0,16,13,9,0,1,0,58,9,12,42.9,20:15:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
242,ENG-Premier League,2122,Crystal Palace,2021-12-05 Manchester Utd-Crystal Palace,12/5/2021,Matchweek 15,Sun,Away,L,0,1,Manchester Utd,2,0,0,9,16,0,13,8,15,0,0,0,55,21,17,55.3,14:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
243,ENG-Premier League,2122,Crystal Palace,2021-12-12 Crystal Palace-Everton,12/12/2021,Matchweek 16,Sun,Home,W,3,1,Everton,0,0,0,15,13,1,18,4,12,0,0,0,47,27,14,65.9,16:30:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Everton,https://media-4.api-sports.io/football/teams/45.png
244,ENG-Premier League,2122,Crystal Palace,2021-12-15 Crystal Palace-Southampton,12/15/2021,Matchweek 17,Wed,Home,D,2,2,Southampton,2,0,0,16,20,1,20,10,10,0,0,0,63,24,22,52.2,19:30:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
245,ENG-Premier League,2122,Crystal Palace,2021-12-26 Tottenham-Crystal Palace,12/26/2021,Matchweek 19,Sun,Away,L,0,3,Tottenham,3,1,1,9,15,0,12,12,10,0,0,0,48,9,15,37.5,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
246,ENG-Premier League,2122,Crystal Palace,2021-12-28 Crystal Palace-Norwich City,12/28/2021,Matchweek 20,Tue,Home,W,3,0,Norwich City,1,0,0,9,13,1,21,6,16,1,0,0,50,20,14,58.8,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
247,ENG-Premier League,2122,Crystal Palace,2022-01-01 Crystal Palace-West Ham,1/1/2022,Matchweek 21,Sat,Home,L,2,3,West Ham,0,0,0,6,15,0,38,6,12,0,1,0,48,19,13,59.4,17:30:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
248,ENG-Premier League,2122,Crystal Palace,2022-01-14 Brighton-Crystal Palace,1/14/2022,Matchweek 22,Fri,Away,D,1,1,Brighton,2,0,0,7,10,2,7,6,11,0,1,1,52,10,19,34.5,20:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
249,ENG-Premier League,2122,Crystal Palace,2022-01-23 Crystal Palace-Liverpool,1/23/2022,Matchweek 23,Sun,Home,L,1,3,Liverpool,4,0,0,12,10,5,12,10,8,0,1,0,59,20,16,55.6,14:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
250,ENG-Premier League,2122,Crystal Palace,2022-02-09 Norwich City-Crystal Palace,2/9/2022,Matchweek 24,Wed,Away,D,1,1,Norwich City,2,0,0,16,11,2,25,10,9,1,0,0,65,21,11,65.6,19:45:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
251,ENG-Premier League,2122,Crystal Palace,2022-02-12 Brentford-Crystal Palace,2/12/2022,Matchweek 25,Sat,Away,D,0,0,Brentford,0,0,0,10,10,0,26,6,11,0,0,0,64,16,24,40.0,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
252,ENG-Premier League,2122,Crystal Palace,2022-02-19 Crystal Palace-Chelsea,2/19/2022,Matchweek 26,Sat,Home,L,0,1,Chelsea,1,0,0,4,19,1,20,10,14,0,0,0,60,9,9,50.0,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
253,ENG-Premier League,2122,Crystal Palace,2022-02-23 Watford-Crystal Palace,2/23/2022,Matchweek 18,Wed,Away,W,4,1,Watford,1,0,0,9,12,1,13,6,14,0,0,0,61,10,10,50.0,19:30:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Watford,https://media-4.api-sports.io/football/teams/38.png
254,ENG-Premier League,2122,Crystal Palace,2022-02-26 Crystal Palace-Burnley,2/26/2022,Matchweek 27,Sat,Home,D,1,1,Burnley,0,0,0,5,16,0,18,7,11,0,0,1,56,12,25,32.4,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
255,ENG-Premier League,2122,Crystal Palace,2022-03-05 Wolves-Crystal Palace,3/5/2022,Matchweek 28,Sat,Away,W,2,0,Wolves,3,0,0,8,12,8,18,11,8,1,0,0,55,14,13,51.9,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
256,ENG-Premier League,2122,Crystal Palace,2022-03-14 Crystal Palace-Manchester City,3/14/2022,Matchweek 29,Mon,Home,D,0,0,Manchester City,3,0,0,6,11,2,3,8,9,0,0,0,45,8,22,26.7,20:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
257,ENG-Premier League,2122,Crystal Palace,2022-04-04 Crystal Palace-Arsenal,4/4/2022,Matchweek 31,Mon,Home,W,3,0,Arsenal,0,0,0,11,14,2,6,10,8,1,0,0,55,11,10,52.4,20:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
258,ENG-Premier League,2122,Crystal Palace,2022-04-10 Leicester City-Crystal Palace,4/10/2022,Matchweek 32,Sun,Away,L,1,2,Leicester City,1,0,0,12,11,0,6,14,8,1,0,0,55,12,11,52.2,14:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Leicester City,https://media-4.api-sports.io/football/teams/46.png
259,ENG-Premier League,2122,Crystal Palace,2022-04-20 Newcastle Utd-Crystal Palace,4/20/2022,Matchweek 30,Wed,Away,L,0,1,Newcastle Utd,1,0,0,12,12,3,21,7,10,0,0,0,54,20,21,48.8,19:45:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Newcastle Utd,https://media-4.api-sports.io/football/teams/34.png
260,ENG-Premier League,2122,Crystal Palace,2022-04-25 Crystal Palace-Leeds United,4/25/2022,Matchweek 34,Mon,Home,D,0,0,Leeds United,2,0,0,12,13,1,20,12,7,0,0,0,65,26,19,57.8,20:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
261,ENG-Premier League,2122,Crystal Palace,2022-04-30 Southampton-Crystal Palace,4/30/2022,Matchweek 35,Sat,Away,W,2,1,Southampton,3,0,0,11,13,4,21,8,6,0,0,0,66,22,31,41.5,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
262,ENG-Premier League,2122,Crystal Palace,2022-05-07 Crystal Palace-Watford,5/7/2022,Matchweek 36,Sat,Home,W,1,0,Watford,2,0,0,11,17,2,24,3,4,0,0,0,52,14,17,45.2,15:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Watford,https://media-4.api-sports.io/football/teams/38.png
263,ENG-Premier League,2122,Crystal Palace,2022-05-15 Aston Villa-Crystal Palace,5/15/2022,Matchweek 37,Sun,Away,D,1,1,Aston Villa,3,0,0,15,9,0,21,13,4,0,0,0,52,18,9,66.7,14:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
264,ENG-Premier League,2122,Crystal Palace,2022-05-19 Everton-Crystal Palace,5/19/2022,Matchweek 33,Thu,Away,L,2,3,Everton,3,0,0,12,9,3,18,4,13,0,0,0,53,23,32,41.8,19:45:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Everton,https://media-4.api-sports.io/football/teams/45.png
265,ENG-Premier League,2122,Crystal Palace,2022-05-22 Crystal Palace-Manchester Utd,5/22/2022,Matchweek 38,Sun,Home,W,1,0,Manchester Utd,2,0,0,12,22,2,11,9,3,0,0,0,57,8,10,44.4,16:00:00,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
266,ENG-Premier League,2122,Everton,2021-08-14 Everton-Southampton,8/14/2021,Matchweek 1,Sat,Home,W,3,1,Southampton,2,0,0,13,14,0,25,6,9,0,0,0,50,24,19,55.8,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Southampton,https://media-4.api-sports.io/football/teams/41.png
267,ENG-Premier League,2122,Everton,2021-08-21 Leeds United-Everton,8/21/2021,Matchweek 2,Sat,Away,D,2,2,Leeds United,4,0,0,13,6,0,15,20,10,1,0,0,48,17,15,53.1,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Leeds United,https://media-4.api-sports.io/football/teams/63.png
268,ENG-Premier League,2122,Everton,2021-08-28 Brighton-Everton,8/28/2021,Matchweek 3,Sat,Away,W,2,0,Brighton,2,0,0,9,7,0,14,15,10,1,0,0,56,9,8,52.9,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
269,ENG-Premier League,2122,Everton,2021-09-13 Everton-Burnley,9/13/2021,Matchweek 4,Mon,Home,W,3,1,Burnley,1,0,0,3,5,2,16,15,6,0,0,0,52,26,22,54.2,20:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Burnley,https://media-4.api-sports.io/football/teams/44.png
270,ENG-Premier League,2122,Everton,2021-09-18 Aston Villa-Everton,9/18/2021,Matchweek 5,Sat,Away,L,0,3,Aston Villa,1,0,0,10,7,2,18,6,10,0,0,1,44,16,23,41.0,17:30:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
271,ENG-Premier League,2122,Everton,2021-09-25 Everton-Norwich City,9/25/2021,Matchweek 6,Sat,Home,W,2,0,Norwich City,2,0,0,12,9,1,24,9,8,1,0,0,53,8,14,36.4,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
272,ENG-Premier League,2122,Everton,2021-10-02 Manchester Utd-Everton,10/2/2021,Matchweek 7,Sat,Away,D,1,1,Manchester Utd,1,0,0,9,10,2,15,9,13,0,0,0,47,18,13,58.1,12:30:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Manchester Utd,https://media-4.api-sports.io/football/teams/33.png
273,ENG-Premier League,2122,Everton,2021-10-17 Everton-West Ham,10/17/2021,Matchweek 8,Sun,Home,L,0,1,West Ham,0,0,0,3,2,0,32,10,12,0,0,0,52,20,13,60.6,14:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,West Ham,https://media-4.api-sports.io/football/teams/48.png
274,ENG-Premier League,2122,Everton,2021-10-23 Everton-Watford,10/23/2021,Matchweek 9,Sat,Home,L,2,5,Watford,4,0,0,9,12,1,23,9,14,0,0,0,53,23,26,46.9,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Watford,https://media-4.api-sports.io/football/teams/38.png
275,ENG-Premier League,2122,Everton,2021-11-01 Wolves-Everton,11/1/2021,Matchweek 10,Mon,Away,L,1,2,Wolves,1,0,0,8,10,2,14,13,15,0,0,0,61,19,23,45.2,20:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Wolves,https://media-4.api-sports.io/football/teams/39.png
276,ENG-Premier League,2122,Everton,2021-11-07 Everton-Tottenham,11/7/2021,Matchweek 11,Sun,Home,D,0,0,Tottenham,2,1,0,13,17,1,15,15,13,0,0,0,51,5,19,20.8,14:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Tottenham,https://media-4.api-sports.io/football/teams/47.png
277,ENG-Premier League,2122,Everton,2021-11-21 Manchester City-Everton,11/21/2021,Matchweek 12,Sun,Away,L,0,3,Manchester City,1,0,0,7,5,2,13,6,7,0,0,0,41,5,15,25.0,14:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Manchester City,https://media-4.api-sports.io/football/teams/50.png
278,ENG-Premier League,2122,Everton,2021-11-28 Brentford-Everton,11/28/2021,Matchweek 13,Sun,Away,L,0,1,Brentford,3,0,0,11,8,3,30,7,14,0,1,0,77,25,12,67.6,14:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Brentford,https://media-4.api-sports.io/football/teams/55.png
279,ENG-Premier League,2122,Everton,2021-12-01 Everton-Liverpool,12/1/2021,Matchweek 14,Wed,Home,L,1,4,Liverpool,4,0,0,8,15,3,12,16,6,0,0,0,64,15,22,40.5,20:15:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Liverpool,https://media-4.api-sports.io/football/teams/40.png
280,ENG-Premier League,2122,Everton,2021-12-06 Everton-Arsenal,12/6/2021,Matchweek 15,Mon,Home,W,2,1,Arsenal,2,0,0,8,12,5,13,11,7,0,0,0,60,15,14,51.7,20:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Arsenal,https://media-4.api-sports.io/football/teams/42.png
281,ENG-Premier League,2122,Everton,2021-12-12 Crystal Palace-Everton,12/12/2021,Matchweek 16,Sun,Away,L,1,3,Crystal Palace,2,0,0,14,15,0,15,5,16,0,0,0,51,14,27,34.1,16:30:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Crystal Palace,https://media-4.api-sports.io/football/teams/52.png
282,ENG-Premier League,2122,Everton,2021-12-16 Chelsea-Everton,12/16/2021,Matchweek 17,Thu,Away,D,1,1,Chelsea,3,0,0,11,11,2,5,9,8,0,0,0,51,14,18,43.8,19:45:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Chelsea,https://media-4.api-sports.io/football/teams/49.png
283,ENG-Premier League,2122,Everton,2022-01-02 Everton-Brighton,1/2/2022,Matchweek 21,Sun,Home,L,2,3,Brighton,1,0,0,5,12,1,29,9,11,1,0,0,67,24,19,55.8,14:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Brighton,https://media-4.api-sports.io/football/teams/51.png
284,ENG-Premier League,2122,Everton,2022-01-15 Norwich City-Everton,1/15/2022,Matchweek 22,Sat,Away,L,1,2,Norwich City,1,0,0,14,11,1,29,8,13,0,0,1,55,10,21,32.3,15:00:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Norwich City,https://media-4.api-sports.io/football/teams/71.png
285,ENG-Premier League,2122,Everton,2022-01-22 Everton-Aston Villa,1/22/2022,Matchweek 23,Sat,Home,L,0,1,Aston Villa,5,0,0,14,16,3,25,7,16,0,0,0,58,29,30,49.2,12:30:00,Everton,https://media-4.api-sports.io/football/teams/45.png,Aston Villa,https://media-4.api-sports.io/football/teams/66.png
