fixture_id,fixture_referee,fixture_date,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away
187460,,2010-08-14,,Parc des Sports (Avignon),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 2,4652,Arles,https://media-4.api-sports.io/football/teams/4652.png,False,116,Lens,https://media-4.api-sports.io/football/teams/116.png,True,0,1,0,0,0,1
187459,,2010-08-14,,Stade Nungesser (Valenciennes),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 2,105,Valenciennes,https://media-4.api-sports.io/football/teams/105.png,True,81,Marseille,https://media-4.api-sports.io/football/teams/81.png,False,3,2,0,0,3,2
187456,,2010-08-14,,Stade Yves Allainmat - Le Moustoir (Lorient),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 2,97,Lorient,https://media-4.api-sports.io/football/teams/97.png,False,84,Nice,https://media-4.api-sports.io/football/teams/84.png,True,1,2,1,1,1,2
187455,,2010-08-14,,Stade Francis-Le Blé (Brest),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 2,106,Stade Brestois 29,https://media-4.api-sports.io/football/teams/106.png,0,108,Auxerre,https://media-4.api-sports.io/football/teams/108.png,0,1,1,1,0,1,1
187457,,2010-08-14,,Stade Marcel Picot (Tomblaine),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 2,102,Nancy,https://media-4.api-sports.io/football/teams/102.png,False,94,Rennes,https://media-4.api-sports.io/football/teams/94.png,True,0,3,0,0,0,3
187461,,2010-08-15,,Stade Jacques Chaban-Delmas (Bordeaux),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 2,78,Bordeaux,https://media-4.api-sports.io/football/teams/78.png,False,96,Toulouse,https://media-4.api-sports.io/football/teams/96.png,True,1,2,0,1,1,2
187462,,2010-08-15,,Stade Michel d'Ornano (Caen),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 2,88,Caen,https://media-4.api-sports.io/football/teams/88.png,True,80,Lyon,https://media-4.api-sports.io/football/teams/80.png,False,3,2,2,2,3,2
187463,,2010-08-15,,Stadium Nord Lille Métropole (Villeneuve d'Ascq),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 2,79,Lille,https://media-4.api-sports.io/football/teams/79.png,0,85,Paris Saint Germain,https://media-4.api-sports.io/football/teams/85.png,0,0,0,0,0,0,0
187464,,2010-08-17,,Stade Louis II. (Monaco),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 2,91,Monaco,https://media-4.api-sports.io/football/teams/91.png,0,82,Montpellier,https://media-4.api-sports.io/football/teams/82.png,0,0,0,0,0,0,0
187470,,2010-08-21,,Stadium Municipal (Toulouse),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 3,96,Toulouse,https://media-4.api-sports.io/football/teams/96.png,True,4652,Arles,https://media-4.api-sports.io/football/teams/4652.png,False,2,1,1,0,2,1
187465,,2010-08-21,,Stade Félix Bollaert (Lens),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 3,116,Lens,https://media-4.api-sports.io/football/teams/116.png,0,91,Monaco,https://media-4.api-sports.io/football/teams/91.png,0,2,2,0,1,2,2
187466,,2010-08-21,,Stade de Gerland (Lyon),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 3,80,Lyon,https://media-4.api-sports.io/football/teams/80.png,True,106,Stade Brestois 29,https://media-4.api-sports.io/football/teams/106.png,False,1,0,1,0,1,0
187467,,2010-08-21,,Stade Vélodrome (Marseille),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 3,81,Marseille,https://media-4.api-sports.io/football/teams/81.png,True,97,Lorient,https://media-4.api-sports.io/football/teams/97.png,False,2,0,1,0,2,0
187469,,2010-08-21,,Stade de la Route de Lorient (Rennes),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 3,94,Rennes,https://media-4.api-sports.io/football/teams/94.png,0,1063,Saint Etienne,https://media-4.api-sports.io/football/teams/1063.png,0,0,0,0,0,0,0
187471,,2010-08-21,,Stade de l'Abbé Deschamps (Auxerre),,Match Finished,FT,90,61,Ligue 1,France,https://media-4.api-sports.io/football/leagues/61.png,https://media-4.api-sports.io/flags/fr.svg,2010,Regular Season - 3,108,Auxerre,https://media-4.api-sports.io/football/teams/108.png,0,105,Valenciennes,https://media-4.api-sports.io/football/teams/105.png,0,1,1,0,0,1,1
