fixture_id,fixture_referee,fixture_date,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away
198304,,2010-08-28,,Stadio Olimpico (Roma),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 1,497,AS Roma,https://media-4.api-sports.io/football/teams/497.png,0,509,Cesena,https://media-4.api-sports.io/football/teams/509.png,0,0,0,0,0,0,0
198303,,2010-08-28,,Stadio Communale Friuli (Udine),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 1,494,Udinese,https://media-4.api-sports.io/football/teams/494.png,False,495,Genoa,https://media-4.api-sports.io/football/teams/495.png,True,0,1,0,0,0,1
198305,,2010-08-29,,Stadio Comunale San Nicola (Bari),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 1,508,Bari,https://media-4.api-sports.io/football/teams/508.png,True,496,Juventus,https://media-4.api-sports.io/football/teams/496.png,False,1,0,1,0,1,0
198311,,2010-08-29,,Stadio Artemio Franchi (Firenze),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 1,502,Fiorentina,https://media-4.api-sports.io/football/teams/502.png,0,492,Napoli,https://media-4.api-sports.io/football/teams/492.png,0,1,1,0,1,1,1
198306,,2010-08-29,,Stadio Marc'Antonio Bentegodi (Verona),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 1,491,Chievo,https://media-4.api-sports.io/football/teams/491.png,True,1580,Catania,https://media-4.api-sports.io/football/teams/1580.png,False,2,1,1,1,2,1
198309,,2010-08-29,,Stadio Comunale Luigi Ferraris (Genova),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 1,498,Sampdoria,https://media-4.api-sports.io/football/teams/498.png,True,487,Lazio,https://media-4.api-sports.io/football/teams/487.png,False,2,0,0,0,2,0
198308,,2010-08-29,,Stadio Ennio Tardini (Parma),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 1,523,Parma,https://media-4.api-sports.io/football/teams/523.png,True,518,Brescia,https://media-4.api-sports.io/football/teams/518.png,False,2,0,2,0,2,0
198307,,2010-08-29,,Stadio Giuseppe Meazza (Milano),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 1,489,AC Milan,https://media-4.api-sports.io/football/teams/489.png,True,867,Lecce,https://media-4.api-sports.io/football/teams/867.png,False,4,0,3,0,4,0
198310,,2010-08-29,,Stadio Renzo Barbera (Palermo),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 1,522,Palermo,https://media-4.api-sports.io/football/teams/522.png,0,490,Cagliari,https://media-4.api-sports.io/football/teams/490.png,0,0,0,0,0,0,0
198312,,2010-08-30,,Stadio Renato Dall'Ara (Bologna),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 1,500,Bologna,https://media-4.api-sports.io/football/teams/500.png,0,505,Inter,https://media-4.api-sports.io/football/teams/505.png,0,0,0,0,0,0,0
198313,,2010-09-11,,Stadio Giuseppe Meazza (Milano),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 2,505,Inter,https://media-4.api-sports.io/football/teams/505.png,True,494,Udinese,https://media-4.api-sports.io/football/teams/494.png,False,2,1,1,1,2,1
198314,,2010-09-11,,Stadio Sant'Elia (Cagliari),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 2,490,Cagliari,https://media-4.api-sports.io/football/teams/490.png,True,497,AS Roma,https://media-4.api-sports.io/football/teams/497.png,False,5,1,3,1,5,1
198315,,2010-09-11,,Stadio Dino Manuzzi (Cesena),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 2,509,Cesena,https://media-4.api-sports.io/football/teams/509.png,True,489,AC Milan,https://media-4.api-sports.io/football/teams/489.png,False,2,0,2,0,2,0
198322,,2010-09-12,,Stadio San Paolo (Napoli),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 2,492,Napoli,https://media-4.api-sports.io/football/teams/492.png,0,508,Bari,https://media-4.api-sports.io/football/teams/508.png,0,2,2,1,1,2,2
198316,,2010-09-12,,Stadio Mario Rigamonti (Brescia),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 2,518,Brescia,https://media-4.api-sports.io/football/teams/518.png,True,522,Palermo,https://media-4.api-sports.io/football/teams/522.png,False,3,2,3,1,3,2
198317,,2010-09-12,,Stadio Angelo Massimino (Catania),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 2,1580,Catania,https://media-4.api-sports.io/football/teams/1580.png,True,523,Parma,https://media-4.api-sports.io/football/teams/523.png,False,2,1,1,0,2,1
198318,,2010-09-12,,Stadio Comunale Luigi Ferraris (Genova),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 2,495,Genoa,https://media-4.api-sports.io/football/teams/495.png,False,491,Chievo,https://media-4.api-sports.io/football/teams/491.png,True,1,3,1,1,1,3
198319,,2010-09-12,,Stadio Olimpico di Torino (Torino),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 2,496,Juventus,https://media-4.api-sports.io/football/teams/496.png,0,498,Sampdoria,https://media-4.api-sports.io/football/teams/498.png,0,3,3,1,1,3,3
198320,,2010-09-12,,Stadio Olimpico (Roma),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 2,487,Lazio,https://media-4.api-sports.io/football/teams/487.png,True,500,Bologna,https://media-4.api-sports.io/football/teams/500.png,False,3,1,0,0,3,1
198321,,2010-09-12,,Stadio Comunale Via del Mare (Lecce),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 2,867,Lecce,https://media-4.api-sports.io/football/teams/867.png,True,502,Fiorentina,https://media-4.api-sports.io/football/teams/502.png,False,1,0,1,0,1,0
198323,,2010-09-18,,Stadio Artemio Franchi (Firenze),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 3,502,Fiorentina,https://media-4.api-sports.io/football/teams/502.png,False,487,Lazio,https://media-4.api-sports.io/football/teams/487.png,True,1,2,1,1,1,2
198324,,2010-09-18,,Stadio Giuseppe Meazza (Milano),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 3,489,AC Milan,https://media-4.api-sports.io/football/teams/489.png,0,1580,Catania,https://media-4.api-sports.io/football/teams/1580.png,0,1,1,1,1,1,1
198332,,2010-09-19,,Stadio Comunale Luigi Ferraris (Genova),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 3,498,Sampdoria,https://media-4.api-sports.io/football/teams/498.png,False,492,Napoli,https://media-4.api-sports.io/football/teams/492.png,True,1,2,0,0,1,2
198325,,2010-09-19,,Stadio Comunale San Nicola (Bari),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 3,508,Bari,https://media-4.api-sports.io/football/teams/508.png,0,490,Cagliari,https://media-4.api-sports.io/football/teams/490.png,0,0,0,0,0,0,0
198326,,2010-09-19,,Stadio Marc'Antonio Bentegodi (Verona),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 3,491,Chievo,https://media-4.api-sports.io/football/teams/491.png,False,518,Brescia,https://media-4.api-sports.io/football/teams/518.png,True,0,1,0,1,0,1
198327,,2010-09-19,,Stadio Dino Manuzzi (Cesena),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 3,509,Cesena,https://media-4.api-sports.io/football/teams/509.png,True,867,Lecce,https://media-4.api-sports.io/football/teams/867.png,False,1,0,0,0,1,0
198328,,2010-09-19,,Stadio Ennio Tardini (Parma),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 3,523,Parma,https://media-4.api-sports.io/football/teams/523.png,0,495,Genoa,https://media-4.api-sports.io/football/teams/495.png,0,1,1,0,1,1,1
198329,,2010-09-19,,Stadio Olimpico (Roma),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 3,497,AS Roma,https://media-4.api-sports.io/football/teams/497.png,0,500,Bologna,https://media-4.api-sports.io/football/teams/500.png,0,2,2,1,0,2,2
198330,,2010-09-19,,Stadio Communale Friuli (Udine),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 3,494,Udinese,https://media-4.api-sports.io/football/teams/494.png,False,496,Juventus,https://media-4.api-sports.io/football/teams/496.png,True,0,4,0,3,0,4
198331,,2010-09-19,,Stadio Renzo Barbera (Palermo),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 3,522,Palermo,https://media-4.api-sports.io/football/teams/522.png,False,505,Inter,https://media-4.api-sports.io/football/teams/505.png,True,1,2,1,0,1,2
198340,,2010-09-22,,Stadio Renato Dall'Ara (Bologna),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 4,500,Bologna,https://media-4.api-sports.io/football/teams/500.png,True,494,Udinese,https://media-4.api-sports.io/football/teams/494.png,False,2,1,1,1,2,1
198339,,2010-09-22,,Stadio Comunale Via del Mare (Lecce),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 4,867,Lecce,https://media-4.api-sports.io/football/teams/867.png,0,523,Parma,https://media-4.api-sports.io/football/teams/523.png,0,1,1,1,0,1,1
198338,,2010-09-22,,Stadio Olimpico (Roma),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 4,487,Lazio,https://media-4.api-sports.io/football/teams/487.png,0,489,AC Milan,https://media-4.api-sports.io/football/teams/489.png,0,1,1,0,0,1,1
198337,,2010-09-22,,Stadio Giuseppe Meazza (Milano),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 4,505,Inter,https://media-4.api-sports.io/football/teams/505.png,True,508,Bari,https://media-4.api-sports.io/football/teams/508.png,False,4,0,1,0,4,0
198334,,2010-09-22,,Stadio Sant'Elia (Cagliari),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 4,490,Cagliari,https://media-4.api-sports.io/football/teams/490.png,0,498,Sampdoria,https://media-4.api-sports.io/football/teams/498.png,0,0,0,0,0,0,0
198335,,2010-09-22,,Stadio Angelo Massimino (Catania),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 4,1580,Catania,https://media-4.api-sports.io/football/teams/1580.png,True,509,Cesena,https://media-4.api-sports.io/football/teams/509.png,False,2,0,1,0,2,0
198333,,2010-09-22,,Stadio Mario Rigamonti (Brescia),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 4,518,Brescia,https://media-4.api-sports.io/football/teams/518.png,True,497,AS Roma,https://media-4.api-sports.io/football/teams/497.png,False,2,1,1,0,2,1
198341,,2010-09-22,,Stadio San Paolo (Napoli),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 4,492,Napoli,https://media-4.api-sports.io/football/teams/492.png,False,491,Chievo,https://media-4.api-sports.io/football/teams/491.png,True,1,3,1,1,1,3
198336,,2010-09-22,,Stadio Comunale Luigi Ferraris (Genova),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 4,495,Genoa,https://media-4.api-sports.io/football/teams/495.png,0,502,Fiorentina,https://media-4.api-sports.io/football/teams/502.png,0,1,1,1,1,1,1
198342,,2010-09-23,,Stadio Olimpico di Torino (Torino),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 4,496,Juventus,https://media-4.api-sports.io/football/teams/496.png,False,522,Palermo,https://media-4.api-sports.io/football/teams/522.png,True,1,3,0,1,1,3
198343,,2010-09-25,,Stadio Giuseppe Meazza (Milano),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 5,489,AC Milan,https://media-4.api-sports.io/football/teams/489.png,True,495,Genoa,https://media-4.api-sports.io/football/teams/495.png,False,1,0,0,0,1,0
198344,,2010-09-25,,Stadio Olimpico (Roma),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 5,497,AS Roma,https://media-4.api-sports.io/football/teams/497.png,True,505,Inter,https://media-4.api-sports.io/football/teams/505.png,False,1,0,0,0,1,0
198352,,2010-09-26,,Stadio Olimpico di Torino (Torino),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 5,496,Juventus,https://media-4.api-sports.io/football/teams/496.png,True,490,Cagliari,https://media-4.api-sports.io/football/teams/490.png,False,4,2,2,1,4,2
198351,,2010-09-26,,Stadio Artemio Franchi (Firenze),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 5,502,Fiorentina,https://media-4.api-sports.io/football/teams/502.png,True,523,Parma,https://media-4.api-sports.io/football/teams/523.png,False,2,0,0,0,2,0
198350,,2010-09-26,,Stadio Renzo Barbera (Palermo),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 5,522,Palermo,https://media-4.api-sports.io/football/teams/522.png,0,867,Lecce,https://media-4.api-sports.io/football/teams/867.png,0,2,2,0,1,2,2
198348,,2010-09-26,,Stadio Angelo Massimino (Catania),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 5,1580,Catania,https://media-4.api-sports.io/football/teams/1580.png,0,500,Bologna,https://media-4.api-sports.io/football/teams/500.png,0,1,1,0,1,1,1
198349,,2010-09-26,,Stadio Comunale Luigi Ferraris (Genova),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 5,498,Sampdoria,https://media-4.api-sports.io/football/teams/498.png,0,494,Udinese,https://media-4.api-sports.io/football/teams/494.png,0,0,0,0,0,0,0
198346,,2010-09-26,,Stadio Comunale San Nicola (Bari),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 5,508,Bari,https://media-4.api-sports.io/football/teams/508.png,True,518,Brescia,https://media-4.api-sports.io/football/teams/518.png,False,2,1,1,1,2,1
198345,,2010-09-26,,Stadio Dino Manuzzi (Cesena),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 5,509,Cesena,https://media-4.api-sports.io/football/teams/509.png,False,492,Napoli,https://media-4.api-sports.io/football/teams/492.png,True,1,4,0,0,1,4
198347,,2010-09-26,,Stadio Marc'Antonio Bentegodi (Verona),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 5,491,Chievo,https://media-4.api-sports.io/football/teams/491.png,False,487,Lazio,https://media-4.api-sports.io/football/teams/487.png,True,0,1,0,0,0,1
198353,,2010-10-02,,Stadio Communale Friuli (Udine),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 6,494,Udinese,https://media-4.api-sports.io/football/teams/494.png,True,509,Cesena,https://media-4.api-sports.io/football/teams/509.png,False,1,0,0,0,1,0
198354,,2010-10-02,,Stadio Ennio Tardini (Parma),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 6,523,Parma,https://media-4.api-sports.io/football/teams/523.png,False,489,AC Milan,https://media-4.api-sports.io/football/teams/489.png,True,0,1,0,1,0,1
198358,,2010-10-03,,Stadio Olimpico (Roma),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 6,487,Lazio,https://media-4.api-sports.io/football/teams/487.png,True,518,Brescia,https://media-4.api-sports.io/football/teams/518.png,False,1,0,1,0,1,0
198355,,2010-10-03,,Stadio Comunale Via del Mare (Lecce),,Match Finished,FT,90,135,Serie A,Italy,https://media-4.api-sports.io/football/leagues/135.png,https://media-4.api-sports.io/flags/it.svg,2010,Regular Season - 6,867,Lecce,https://media-4.api-sports.io/football/teams/867.png,True,1580,Catania,https://media-4.api-sports.io/football/teams/1580.png,False,1,0,1,0,1,0
