fixture_id,fixture_referee,fixture_date,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away
205265,,2010-09-21,,Estadio El Sadar (Pamplona (Iruñea)),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 4,727,Osasuna,https://media-4.api-sports.io/football/teams/727.png,True,548,Real Sociedad,https://media-4.api-sports.io/football/teams/548.png,False,3,1,2,1,3,1
205266,,2010-09-21,,Estadio Santiago Bernabéu (Madrid),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 4,541,Real Madrid,https://media-4.api-sports.io/football/teams/541.png,True,540,Espanyol,https://media-4.api-sports.io/football/teams/540.png,False,3,0,1,0,3,0
205267,,2010-09-22,,Camp Nou (Barcelona),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 4,529,Barcelona,https://media-4.api-sports.io/football/teams/529.png,True,731,Sporting Gijon,https://media-4.api-sports.io/football/teams/731.png,False,1,0,0,0,1,0
205268,,2010-09-22,,Estadio de los Juegos Mediterráneos (Almería),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 4,723,Almeria,https://media-4.api-sports.io/football/teams/723.png,False,539,Levante,https://media-4.api-sports.io/football/teams/539.png,True,0,1,0,1,0,1
205269,,2010-09-22,,Estadio de Mestalla (Valencia),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 4,532,Valencia,https://media-4.api-sports.io/football/teams/532.png,0,530,Atletico Madrid,https://media-4.api-sports.io/football/teams/530.png,0,1,1,0,1,1,1
205582,,2010-09-22,,Estadio de la Romareda (Zaragoza),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 4,732,Zaragoza,https://media-4.api-sports.io/football/teams/732.png,0,4666,Hércules,https://media-4.api-sports.io/football/teams/4666.png,0,0,0,0,0,0,0
205272,,2010-09-23,,Estadio Ramón Sánchez Pizjuán (Sevilla),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 4,536,Sevilla,https://media-4.api-sports.io/football/teams/536.png,0,4665,Racing Santander,https://media-4.api-sports.io/football/teams/4665.png,0,1,1,1,0,1,1
205271,,2010-09-23,,Camp El Madrigal (Villarreal),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 4,533,Villarreal,https://media-4.api-sports.io/football/teams/533.png,True,544,Deportivo La Coruna,https://media-4.api-sports.io/football/teams/544.png,False,1,0,1,0,1,0
205270,,2010-09-23,,Coliseum Alfonso Pérez (Getafe (Madrid)),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 4,546,Getafe,https://media-4.api-sports.io/football/teams/546.png,False,535,Malaga,https://media-4.api-sports.io/football/teams/535.png,True,0,2,0,0,0,2
205274,,2010-09-25,,Estadio Ciudad de Valencia (Valencia),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 5,539,Levante,https://media-4.api-sports.io/football/teams/539.png,0,541,Real Madrid,https://media-4.api-sports.io/football/teams/541.png,0,0,0,0,0,0,0
205273,,2010-09-25,,Estadio Municipal El Molinón (Gijón),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 5,731,Sporting Gijon,https://media-4.api-sports.io/football/teams/731.png,False,532,Valencia,https://media-4.api-sports.io/football/teams/532.png,True,0,2,0,2,0,2
205275,,2010-09-25,,Estadio San Mamés (Bilbao),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 5,531,Athletic Club,https://media-4.api-sports.io/football/teams/531.png,False,529,Barcelona,https://media-4.api-sports.io/football/teams/529.png,True,1,3,0,0,1,3
205277,,2010-09-26,,Estadio Municipal de Riazor (A Coruña (La Coruña)),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 5,544,Deportivo La Coruna,https://media-4.api-sports.io/football/teams/544.png,False,723,Almeria,https://media-4.api-sports.io/football/teams/723.png,True,0,2,0,2,0,2
205278,,2010-09-26,,Estadi Cornellà-El Prat (Cornellà de Llobregat),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 5,540,Espanyol,https://media-4.api-sports.io/football/teams/540.png,True,727,Osasuna,https://media-4.api-sports.io/football/teams/727.png,False,1,0,1,0,1,0
205279,,2010-09-26,,Iberostar Estadi (Palma de Mallorca),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 5,798,Mallorca,https://media-4.api-sports.io/football/teams/798.png,True,548,Real Sociedad,https://media-4.api-sports.io/football/teams/548.png,False,2,0,1,0,2,0
205280,,2010-09-26,,Estadio Vicente Calderón (Madrid),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 5,530,Atletico Madrid,https://media-4.api-sports.io/football/teams/530.png,True,732,Zaragoza,https://media-4.api-sports.io/football/teams/732.png,False,1,0,1,0,1,0
205583,,2010-09-26,,Estadio José Rico Pérez (Alicante),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 5,4666,Hércules,https://media-4.api-sports.io/football/teams/4666.png,True,536,Sevilla,https://media-4.api-sports.io/football/teams/536.png,False,2,0,2,0,2,0
205276,,2010-09-26,,Campos de Sport de El Sardinero (Santander),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 5,4665,Racing Santander,https://media-4.api-sports.io/football/teams/4665.png,False,546,Getafe,https://media-4.api-sports.io/football/teams/546.png,True,0,1,0,1,0,1
205281,,2010-09-27,,Estadio La Rosaleda (Málaga),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 5,535,Malaga,https://media-4.api-sports.io/football/teams/535.png,False,533,Villarreal,https://media-4.api-sports.io/football/teams/533.png,True,2,3,2,3,2,3
205284,,2010-10-02,,Estadio de Mestalla (Valencia),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 6,532,Valencia,https://media-4.api-sports.io/football/teams/532.png,True,531,Athletic Club,https://media-4.api-sports.io/football/teams/531.png,False,2,1,1,0,2,1
205283,,2010-10-02,,Estadio Municipal de Anoeta (Donostia-San Sebastián),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 6,548,Real Sociedad,https://media-4.api-sports.io/football/teams/548.png,True,540,Espanyol,https://media-4.api-sports.io/football/teams/540.png,False,1,0,0,0,1,0
205282,,2010-10-02,,Estadio de la Romareda (Zaragoza),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 6,732,Zaragoza,https://media-4.api-sports.io/football/teams/732.png,0,731,Sporting Gijon,https://media-4.api-sports.io/football/teams/731.png,0,2,2,0,1,2,2
205285,,2010-10-03,,Estadio Ramón Sánchez Pizjuán (Sevilla),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 6,536,Sevilla,https://media-4.api-sports.io/football/teams/536.png,True,530,Atletico Madrid,https://media-4.api-sports.io/football/teams/530.png,False,3,1,2,0,3,1
205286,,2010-10-03,,Camp El Madrigal (Villarreal),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 6,533,Villarreal,https://media-4.api-sports.io/football/teams/533.png,True,4665,Racing Santander,https://media-4.api-sports.io/football/teams/4665.png,False,2,0,2,0,2,0
205287,,2010-10-03,,Estadio de los Juegos Mediterráneos (Almería),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 6,723,Almeria,https://media-4.api-sports.io/football/teams/723.png,0,535,Malaga,https://media-4.api-sports.io/football/teams/535.png,0,1,1,0,0,1,1
205288,,2010-10-03,,Estadio El Sadar (Pamplona (Iruñea)),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 6,727,Osasuna,https://media-4.api-sports.io/football/teams/727.png,0,539,Levante,https://media-4.api-sports.io/football/teams/539.png,0,1,1,0,0,1,1
205289,,2010-10-03,,Camp Nou (Barcelona),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 6,529,Barcelona,https://media-4.api-sports.io/football/teams/529.png,0,798,Mallorca,https://media-4.api-sports.io/football/teams/798.png,0,1,1,1,1,1,1
205584,,2010-10-03,,Coliseum Alfonso Pérez (Getafe (Madrid)),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 6,546,Getafe,https://media-4.api-sports.io/football/teams/546.png,True,4666,Hércules,https://media-4.api-sports.io/football/teams/4666.png,False,3,0,2,0,3,0
205290,,2010-10-03,,Estadio Santiago Bernabéu (Madrid),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 6,541,Real Madrid,https://media-4.api-sports.io/football/teams/541.png,True,544,Deportivo La Coruna,https://media-4.api-sports.io/football/teams/544.png,False,6,1,3,0,6,1
205293,,2010-10-16,,Estadio La Rosaleda (Málaga),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 7,535,Malaga,https://media-4.api-sports.io/football/teams/535.png,False,541,Real Madrid,https://media-4.api-sports.io/football/teams/541.png,True,1,4,0,2,1,4
205292,,2010-10-16,,Camp Nou (Barcelona),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 7,529,Barcelona,https://media-4.api-sports.io/football/teams/529.png,True,532,Valencia,https://media-4.api-sports.io/football/teams/532.png,False,2,1,0,1,2,1
205291,,2010-10-16,,Estadio Vicente Calderón (Madrid),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 7,530,Atletico Madrid,https://media-4.api-sports.io/football/teams/530.png,True,546,Getafe,https://media-4.api-sports.io/football/teams/546.png,False,2,0,1,0,2,0
205297,,2010-10-17,,Iberostar Estadi (Palma de Mallorca),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 7,798,Mallorca,https://media-4.api-sports.io/football/teams/798.png,False,540,Espanyol,https://media-4.api-sports.io/football/teams/540.png,True,0,1,0,1,0,1
205296,,2010-10-17,,Estadio Ciudad de Valencia (Valencia),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 7,539,Levante,https://media-4.api-sports.io/football/teams/539.png,True,548,Real Sociedad,https://media-4.api-sports.io/football/teams/548.png,False,2,1,0,0,2,1
205295,,2010-10-17,,Estadio Municipal de Riazor (A Coruña (La Coruña)),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 7,544,Deportivo La Coruna,https://media-4.api-sports.io/football/teams/544.png,0,727,Osasuna,https://media-4.api-sports.io/football/teams/727.png,0,0,0,0,0,0,0
205294,,2010-10-17,,Campos de Sport de El Sardinero (Santander),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 7,4665,Racing Santander,https://media-4.api-sports.io/football/teams/4665.png,True,723,Almeria,https://media-4.api-sports.io/football/teams/723.png,False,1,0,1,0,1,0
205298,,2010-10-17,,Estadio San Mamés (Bilbao),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 7,531,Athletic Club,https://media-4.api-sports.io/football/teams/531.png,True,732,Zaragoza,https://media-4.api-sports.io/football/teams/732.png,False,2,1,2,0,2,1
205299,,2010-10-17,,Estadio Municipal El Molinón (Gijón),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 7,731,Sporting Gijon,https://media-4.api-sports.io/football/teams/731.png,True,536,Sevilla,https://media-4.api-sports.io/football/teams/536.png,False,2,0,1,0,2,0
205585,,2010-10-18,,Estadio José Rico Pérez (Alicante),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 7,4666,Hércules,https://media-4.api-sports.io/football/teams/4666.png,0,533,Villarreal,https://media-4.api-sports.io/football/teams/533.png,0,2,2,2,1,2,2
205301,,2010-10-23,,Estadio Santiago Bernabéu (Madrid),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 8,541,Real Madrid,https://media-4.api-sports.io/football/teams/541.png,True,4665,Racing Santander,https://media-4.api-sports.io/football/teams/4665.png,False,6,1,3,0,6,1
205300,,2010-10-23,,Estadio de la Romareda (Zaragoza),,Match Finished,FT,90,140,La Liga,Spain,https://media-4.api-sports.io/football/leagues/140.png,https://media-4.api-sports.io/flags/es.svg,2010,Regular Season - 8,732,Zaragoza,https://media-4.api-sports.io/football/teams/732.png,False,529,Barcelona,https://media-4.api-sports.io/football/teams/529.png,True,0,2,0,1,0,2
