fixture_id,fixture_referee,fixture_date,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away
196128,,2010-09-18,,VOLKSWAGEN ARENA (Wolfsburg),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 4,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,True,166,Hannover 96,https://media-4.api-sports.io/football/teams/166.png,False,2,0,0,0,2,0
196129,,2010-09-18,,Fritz-Walter-Stadion (Kaiserslautern),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 4,745,FC Kaiserslautern,https://media-4.api-sports.io/football/teams/745.png,0,167,1899 Hoffenheim,https://media-4.api-sports.io/football/teams/167.png,0,2,2,0,1,2,2
196132,,2010-09-19,,BayArena (Leverkusen),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 4,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,0,171,FC Nurnberg,https://media-4.api-sports.io/football/teams/171.png,0,0,0,0,0,0,0
196130,,2010-09-19,,Millerntor-Stadion (Hamburg),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 4,186,FC St. Pauli,https://media-4.api-sports.io/football/teams/186.png,0,175,Hamburger SV,https://media-4.api-sports.io/football/teams/175.png,0,1,1,0,0,1,1
196131,,2010-09-19,,Veltins-Arena (Gelsenkirchen),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 4,174,FC Schalke 04,https://media-4.api-sports.io/football/teams/174.png,False,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,True,1,3,0,1,1,3
196135,,2010-09-21,,AWD-Arena (Hannover),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 5,166,Hannover 96,https://media-4.api-sports.io/football/teams/166.png,True,162,Werder Bremen,https://media-4.api-sports.io/football/teams/162.png,False,4,1,1,1,4,1
196134,,2010-09-21,,Wirsol Rhein-Neckar-Arena (Sinsheim),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 5,167,1899 Hoffenheim,https://media-4.api-sports.io/football/teams/167.png,False,157,Bayern Munich,https://media-4.api-sports.io/football/teams/157.png,True,1,2,1,0,1,2
196133,,2010-09-21,,Stadion am Bruchweg (Mainz),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 5,164,FSV Mainz 05,https://media-4.api-sports.io/football/teams/164.png,True,192,FC Koln,https://media-4.api-sports.io/football/teams/192.png,False,2,0,0,0,2,0
196141,,2010-09-22,,Stadion Nürnberg (Nürnberg),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 5,171,FC Nurnberg,https://media-4.api-sports.io/football/teams/171.png,True,172,VfB Stuttgart,https://media-4.api-sports.io/football/teams/172.png,False,2,1,1,0,2,1
196140,,2010-09-22,,MAGE SOLAR Stadion (Freiburg im Breisgau),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 5,160,SC Freiburg,https://media-4.api-sports.io/football/teams/160.png,False,174,FC Schalke 04,https://media-4.api-sports.io/football/teams/174.png,True,1,2,0,1,1,2
196137,,2010-09-22,,Signal-Iduna-Park (Dortmund),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 5,165,Borussia Dortmund,https://media-4.api-sports.io/football/teams/165.png,True,745,FC Kaiserslautern,https://media-4.api-sports.io/football/teams/745.png,False,5,0,2,0,5,0
196138,,2010-09-22,,Imtech Arena (Hamburg),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 5,175,Hamburger SV,https://media-4.api-sports.io/football/teams/175.png,False,161,VfL Wolfsburg,https://media-4.api-sports.io/football/teams/161.png,True,1,3,1,1,1,3
196136,,2010-09-22,,BayArena (Leverkusen),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 5,168,Bayer Leverkusen,https://media-4.api-sports.io/football/teams/168.png,True,169,Eintracht Frankfurt,https://media-4.api-sports.io/football/teams/169.png,False,2,1,1,1,2,1
196139,,2010-09-22,,Stadion im BORUSSIA-PARK (Mönchengladbach),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 5,163,Borussia Monchengladbach,https://media-4.api-sports.io/football/teams/163.png,False,186,FC St. Pauli,https://media-4.api-sports.io/football/teams/186.png,True,1,2,1,0,1,2
196142,,2010-09-24,,RheinEnergieStadion (Köln),,Match Finished,FT,90,78,Bundesliga,Germany,https://media-4.api-sports.io/football/leagues/78.png,https://media-4.api-sports.io/flags/de.svg,2010,Regular Season - 6,192,FC Koln,https://media-4.api-sports.io/football/teams/192.png,0,167,1899 Hoffenheim,https://media-4.api-sports.io/football/teams/167.png,0,1,1,1,0,1,1
